transcription,recording_id,audio,model_transcription
alitalia four eight seven good morning radar contact ,111_0173,"{'array': array([-0.01070662, -0.01386669, -0.00920532, ..., -0.00289215,
        0.00088496, -0.00633463], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_173.wav', 'sampling_rate': 16000}",IL  TELL YOU FOUR EIGHT SEVEN GOOD MORNING OR IT OUT AR CONTACT
turkish nine two five set course direct to morok ,111_0174,"{'array': array([-0.00075523, -0.01093885,  0.00133796, ...,  0.00322863,
       -0.0007164 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_174.wav', 'sampling_rate': 16000}",TOKISH NINE THE TWO FIVE SET COSTATICTO MODOK
lufthansa four four one six climb to flight level three one zero ,111_0175,"{'array': array([-0.00667136, -0.01754253, -0.01458968, ...,  0.00023029,
       -0.00086362,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_175.wav', 'sampling_rate': 16000}",THE STANSA FOUR FOUR ONE SIX CLIMB TO FLIGHT LEVEL THREE ON ZERO
speedbird seven seven whiskey whiskey good morning squawk two seven two zero ,111_0176,"{'array': array([-0.00502996, -0.00646824, -0.00404585, ...,  0.00069972,
        0.00054536,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_176.wav', 'sampling_rate': 16000}",SPEAK BE SEVEN SEVEN WHISKEY WHISKEY GOOD MORNING SQORK TWO SEVEN TWO ZERO
jetaviation seven zero one confirm turning left heading two five zero and descending three three zero ,111_0177,"{'array': array([-0.01347357, -0.00835577,  0.00304393, ..., -0.00030657,
       -0.00050935,  0.0004636 ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_177.wav', 'sampling_rate': 16000}",CETDEVASION SEVEN ZERO ONE CONFIRM TURNING LEFT HEADING TWO FIVE ZERO AND DESENDING THREE THREE ZERO
thank you ,111_0178,"{'array': array([-0.00578989, -0.01084771, -0.01766557, ...,  0.00098687,
       -0.00135743,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_178.wav', 'sampling_rate': 16000}",THANK YOU
europa three six one contact rhein one three two decimal four adios ,111_0179,"{'array': array([-0.00958667, -0.01279576, -0.00541764, ..., -0.00914092,
       -0.00725517,  0.00172047], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_179.wav', 'sampling_rate': 16000}",AOBA THREE SIX ONE CONTACT RINE ONE THREE TWO DESIMAL FOUR RUDIORS
netherlands four one four milan one three four five two good bye ,111_0180,"{'array': array([-0.00339005, -0.00599478, -0.0063634 , ..., -0.00173069,
        0.00207162,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_180.wav', 'sampling_rate': 16000}",NETHERLAND'S FOUR D ON FOURMELAND ONE THREE FOUR FIVE TWO GO BYE
india foxtrot golf contact now rhein one three two decimal four good bye ,111_0181,"{'array': array([-1.0097606e-02, -1.6226657e-02, -2.6079824e-03, ...,
        1.3601290e-03, -2.3060544e-05,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_181.wav', 'sampling_rate': 16000}",INDIA FOXLOT GOLF CONTAC NOIN ONE THREE TWO DESIMAL POTOGY
speedbird seven seven whiskey whiskey is identified route trasadingen ho= ah luxeuil ,111_0182,"{'array': array([-0.00868121, -0.0151962 ,  0.00148974, ..., -0.00950757,
       -0.00055541,  0.00312875], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_182.wav', 'sampling_rate': 16000}",SPEEPER SEVEN SEVEN WHISKEY WHISKEES IDENTIFIED TH ROOTS TRASDING AN H UH LUKSON
jetaviation seven zero one descend to flight level three two zero ,111_0183,"{'array': array([-0.00891436, -0.00376904, -0.00948013, ..., -0.0006843 ,
        0.00520657,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_183.wav', 'sampling_rate': 16000}",JET DIVISION SEVEN ZERO ONE DECENT FLIGHT LEVEL THREE TWO ZERO
air malta one hundred contact reims one three four decimal four good bye ,111_0184,"{'array': array([-0.00235051, -0.00995324, -0.01239304, ..., -0.00088323,
        0.00193955, -0.00030491], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_184.wav', 'sampling_rate': 16000}",AR MULTA ONE HUNDRED CONDECTRAS ONE THREE FOUR DISIMA FORGBY
aero lloyd five nine zero milan one three four five two good bye ,111_0185,"{'array': array([-0.00574104, -0.00631363, -0.01230677, ..., -0.00084357,
       -0.00081439, -0.00724017], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_185.wav', 'sampling_rate': 16000}",ATALOD FIVE NINE ZERO MILAND ONE THREE FOUR FIVE TWO GOOD BYE
speedbird seven seven whiskey whiskey turn left one five degrees ,111_0186,"{'array': array([-0.01008219, -0.01441213, -0.00138727, ..., -0.01007718,
        0.001286  ,  0.00326322], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_186.wav', 'sampling_rate': 16000}",SPEPERAT SEVEN SEVEN WHISKEY WHISKEY TURN LEFT ONE FIVE DEGREES
alitalia four eight five good morning descend to flight level two five zero ,111_0187,"{'array': array([-0.01060763, -0.00367401, -0.00232529, ..., -0.00080346,
       -0.0084993 ,  0.00225578], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_187.wav', 'sampling_rate': 16000}",I  TEL YOU A FOUR EIGHT FIVE GOOD MORNING JUST SENTO FLAT LEVEL TWO FIVE ZERO
lufthansa three five five six good morning radar contact ,111_0188,"{'array': array([-0.00853741, -0.00062984,  0.00190046, ...,  0.00590086,
        0.0056401 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_188.wav', 'sampling_rate': 16000}",LIFSOUN'S A THREE FIVE FIVE SIX GOOD MORNING ATH OUT A CONTACT
jetaviation seven zero one own navigation direct st prex ,111_0189,"{'array': array([-0.00544079, -0.00808173, -0.00618288, ..., -0.00099346,
       -0.00201095, -0.01088459], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_189.wav', 'sampling_rate': 16000}",JET DIVISION SEVEN ZERO ONE OWN VACATION DITIC SOMPRI
sunwing five two zero three good morning maintain level three four zero trasadingen tango ,111_0190,"{'array': array([-0.00315203, -0.00556038, -0.00252526, ...,  0.00071282,
        0.00291791,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_190.wav', 'sampling_rate': 16000}",SOIMMING FIVE TWO CERO THREE GOOD MORNING MAINTAIN LEVEL THREE FOUR ZERO TROSETING AND TANGLE
ah okay ah rerouted zurich east tango then ,111_0191,"{'array': array([-0.00806721, -0.00340649,  0.00146816, ...,  0.00410661,
       -0.00042466,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_191.wav', 'sampling_rate': 16000}",OKAY I REROOTE SURIKISE TANGLE THEN
lauda six eight six nine good morning roger ,111_0192,"{'array': array([-0.00813511, -0.02066505, -0.00585861, ..., -0.00871536,
       -0.0077469 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_192.wav', 'sampling_rate': 16000}",LODA SIX EIGHT SIX NINE E GOOD MORNING ROCHA
good morning hapag lloyd three five five one roger ,111_0193,"{'array': array([-2.4568753e-03, -1.1646671e-02,  4.7175879e-05, ...,
        2.6848109e-03, -4.4017658e-03,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_193.wav', 'sampling_rate': 16000}",GOOD MORNING I'PE GLOD THREE FIVE FIVE ON ROGER
lauda six eight six nine descend to flight level two nine zero ,111_0194,"{'array': array([-0.00402554, -0.01868311, -0.00956582, ...,  0.01259637,
        0.03797641,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_194.wav', 'sampling_rate': 16000}",LOUDER SIX EIGHT SIX NINE THE DECENT FLIGT LEVEL TWO NINE  SERO
hamburg air two five zero zero good morning radar contact ,111_0195,"{'array': array([-3.7571052e-03, -7.4098073e-03, -5.5104117e-03, ...,
        2.1824331e-05,  4.0558241e-03,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_195.wav', 'sampling_rate': 16000}",UM BOD GAR TWO FIVE ZERO ZERO GOOD MORNING OR RITH OUT A CONTACT
lufthansa four four one six climb to flight level three three zero ,111_0196,"{'array': array([-0.00440118, -0.00996597,  0.00054373, ..., -0.00922037,
        0.00347475,  0.00157444], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_196.wav', 'sampling_rate': 16000}",IF SUNS A FOUR FOUR ONE SIX CLIMP TO FLINT LEVEL THREE THREE ZERO
<OT> ah okay then we finish [HNOISE] [HNOISE] </OT> ,111_0197,"{'array': array([-0.00365189, -0.00978835,  0.00044903, ...,  0.0030195 ,
        0.00672546, -0.00641578], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_197.wav', 'sampling_rate': 16000}",OH OKAY THEN WE FINISH
[EMPTY] ,111_0198,"{'array': array([-0.00494769, -0.0166166 , -0.01316901, ..., -0.00384989,
       -0.00103945, -0.00526423], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_198.wav', 'sampling_rate': 16000}",
[EMPTY] ,111_0199,"{'array': array([-0.00570285, -0.00634905, -0.01672799, ...,  0.00082542,
        0.00078747,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_08/zf1_08_199.wav', 'sampling_rate': 16000}",
[UNKNOWN] good morni= ,111_0200,"{'array': array([-6.8298204e-06, -2.8420911e-05, -2.2973742e-05, ...,
        1.9592429e-05,  4.0060506e-05,  1.7711318e-05], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_001.wav', 'sampling_rate': 16000}",IS THAT ALL GOOD MORNING
french line nine one six three zurich radar good morning identified maintain flight level three three zero trasadingen zurich east fusse ,111_0201,"{'array': array([-0.00560779, -0.00502599, -0.01277623, ..., -0.0007274 ,
        0.00180467,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_002.wav', 'sampling_rate': 16000}",FRENCH LINE NINE ONE SIX THREES HAT I BAD OU GOOD MORNING AT ANTI FIVE MAINTAINE FLIGHT LEVEL THREE THREES THAT AR TRANSYLVANIANS AR AGEST FOSE
lufthansa four three nine zero milan one three four decimal five two bye bye ,111_0202,"{'array': array([-0.00585821, -0.01978788, -0.00807084, ..., -0.00310325,
        0.00230257,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_003.wav', 'sampling_rate': 16000}",OFTANSA FOUR THREE NINE ZAOMILAND ONE THREE FOUR DASIMO FIVE TWO BYE BYE
lufthansa four four zero eight zurich radar good morning identified fly heading two one zero for a shortcut maintain flight level two nine zero initially ,111_0203,"{'array': array([-0.00750633, -0.01157528, -0.00204038, ...,  0.00253212,
       -0.00050407,  0.00292847], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_004.wav', 'sampling_rate': 16000}",OFTIMES A FOUR FOUR ZATO AID SOI AIT O GOOD MORNING IDENTY FIGHT FLY HEADING TWO ONES THAT AL FOR A SHORT CUT MAINTAIN FLIGHT LEVEL TWO NINES TATO INITIALLY
@bama one five good morning identified route zurich east resia maintain flight level three three zero ,111_0204,"{'array': array([-0.01009183, -0.01054452,  0.00184342, ..., -0.00421183,
       -0.00951105, -0.00874322], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_005.wav', 'sampling_rate': 16000}",BA MY ONE FIVE GOOD MORNING A ENTY FIVEH ROOTS OR AGUISTRASIA I MAINTAINE FLAT LEVEL THREE TREES AT ALL
condor triple six good morning continue climb to flight level three four zero ,111_0205,"{'array': array([-0.00482226, -0.01149272, -0.00678971, ..., -0.01146262,
       -0.00584966,  0.00072763], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_006.wav', 'sampling_rate': 16000}",CONDOTRAPEL SIX GOOD MORNING CONTINUE CLIMB TO FLIGT LEVEL THREE FOUR ZERO
japan air four one nine zurich radar good morning descend to flight level two five zero ,111_0206,"{'array': array([-0.00786889, -0.01257163, -0.00867494, ..., -0.00842076,
        0.00266745,  0.00588498], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_007.wav', 'sampling_rate': 16000}",JAPANA FOUR ONE NINE SOI WAIDO GOOD MORNING DECENT TO FLY LEVELE TWO FIVE SETAL
lufthansa four four zero eight climb initially to flight level three one zero ,111_0207,"{'array': array([-3.0616615e-03,  7.0461356e-05,  5.2039188e-05, ...,
       -4.7691255e-03,  5.1887217e-03,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_008.wav', 'sampling_rate': 16000}",E SLANS O FOUR FOUR  ARO IGHT CLIMB INITIALLY TO FLYNT LEVEL THREEON ZERO
three one zero correct ,111_0208,"{'array': array([-0.01376601, -0.0062966 ,  0.00151704, ..., -0.00783337,
       -0.00507109,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_009.wav', 'sampling_rate': 16000}",PREEBOMS ARTE ALL CORRECT
lufthansa four seven zero three zurich radar good morning i'll call you back for descent ,111_0209,"{'array': array([-0.00864699, -0.0157614 , -0.01757088, ..., -0.01032492,
        0.00224533,  0.00125478], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_010.wav', 'sampling_rate': 16000}",OFFTIMES I FOL SEVENS AT ALL THREES OTI RAIT I'LL GOOD MORNING I CALLE YOU BACK FOR DY CENT
tarom seven five three four zurich radar good morning identified maintain flight level three three zero flight planned route ,111_0210,"{'array': array([-0.0065046 , -0.00351946, -0.01508633, ..., -0.00078756,
       -0.00542564, -0.00970518], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_011.wav', 'sampling_rate': 16000}",TIT OM SEVEN FIVE THREE FOUR SOREG WAIT OUR GOOD MORNING IDENTIFIED MAINTAIN FLIGHT LEVEL THREE THREE ZARO FLI PLAN ROOT
alitalia six four seven four rhein one two zero nine two bye bye ,111_0211,"{'array': array([-0.00513013, -0.01806129, -0.01581512, ..., -0.00181616,
       -0.00012719, -0.00599588], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_012.wav', 'sampling_rate': 16000}",IL ETHA YEA SIX FOUR SEVEN FOUR RINE BON TWO ZERO NINE THE TU BYE BYE
~k ~l ~m three four six as well rhein one two zero nine two bye bye ,111_0212,"{'array': array([-0.01383907, -0.00577584, -0.00818162, ..., -0.00850184,
       -0.0084967 , -0.00825164], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_013.wav', 'sampling_rate': 16000}",KELUM THREE FOUR SIX AS WELL RYIAN RON TWO S OUTO NINE THE TWU BYE BYE
lufthansa four seven zero three descend to flight level two nine zero ,111_0213,"{'array': array([-0.00444562, -0.01356152, -0.00849286, ..., -0.00471275,
        0.00201623, -0.00661258], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_014.wav', 'sampling_rate': 16000}",THOS TIMES I FOU SEVEN SET O THREEE SENT TO FLY LEVEL TWO NINE ZERO
iberia three five three zero milan one three four five two ,111_0214,"{'array': array([-0.00382809, -0.00518848, -0.00583578, ..., -0.00932372,
        0.00261069,  0.00021136], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_015.wav', 'sampling_rate': 16000}",BETTE ARE THREE FIVE THREES THAT ON MEULAND ONE THREE FOUR FIVE TWO
lufthansa four four zero eight own navigation st prex ,111_0215,"{'array': array([-0.00725013, -0.01881552, -0.00162155, ...,  0.00222811,
       -0.00012362,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_016.wav', 'sampling_rate': 16000}",OSTANDS A FO FOS AT O AIGHDO NAVIGATION SONEPHERE
condor triple six geneva one two eigh= sorry one three three one five ,111_0216,"{'array': array([-0.00876422, -0.01571838, -0.01032831, ..., -0.00994706,
        0.00084687,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_017.wav', 'sampling_rate': 16000}",CA THO TRIPLE SIX GANIVA ONE TWO AI SORI ONE THREE THREE ONE FIVE
bye ,111_0217,"{'array': array([-4.4583430e-05, -6.3717016e-03, -6.6095628e-03, ...,
       -1.0246237e-02, -3.2058438e-06, -2.9509547e-03], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_018.wav', 'sampling_rate': 16000}",Y
japan air four one nine milan one three four five two bye bye ,111_0218,"{'array': array([-0.01244415, -0.02117045, -0.00329531, ...,  0.00030042,
        0.0019823 , -0.01002569], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_019.wav', 'sampling_rate': 16000}",JAPAN E FOUR ONE NINE MILAN ONE THREE FOUR FIVE TWO BYE BYE
lufthansa four four zero eight climb to flight level three three zero ,111_0219,"{'array': array([-0.00841219, -0.00892277,  0.00265221, ..., -0.0083534 ,
        0.00668937,  0.00195657], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_020.wav', 'sampling_rate': 16000}",EO TINS O FOU FOUR OUT O EIGHT CLIMB TO FLY LEVEL THREE THREES HAT OL
airfrans two six two one zurich radar good morning squawk now two seven seven three ,111_0220,"{'array': array([-0.00126704, -0.00341681, -0.00747813, ..., -0.00092099,
       -0.00186082,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_021.wav', 'sampling_rate': 16000}",EF ONS TWO SIX TWO ONE ZOTIC RADO GOOD MORNING SQUOKNO TWO SEVEN SEVEN THREE
alitalia one five zero good morning squawk two seven four five ,111_0221,"{'array': array([-0.01057822, -0.01375933, -0.00885588, ..., -0.00848021,
       -0.0002551 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_022.wav', 'sampling_rate': 16000}",IL E THEL YOU ON FIVE SET ALL GOOD MORNINGS GOALK TWO SEVEN FOUR FIVE
french line nine one six five milan one three four decimal five two bye bye ,111_0222,"{'array': array([-0.00225705, -0.01521428, -0.01404828, ...,  0.00045099,
        0.00098564,  0.00031053], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_023.wav', 'sampling_rate': 16000}",FRENCH LINE NINE ONE SIX FIVE MILAND ONE THREE FOUR DACMAL FIVE TWO BYE BYE
mission six zero one five three good morning identified route willisau trasadingen tango climb to flight level three two zero ,111_0223,"{'array': array([-0.00566542, -0.01546902, -0.0121453 , ..., -0.00062422,
        0.00160164, -0.00114194], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_024.wav', 'sampling_rate': 16000}",MISSION SIX SETO ONE FIVE THREE GOOD MORNING IDENTIFIGHT RO VILISA TROSITING AND SAYING GO CLIMB TO FLID LEVEL THREE TWO ZERO
speedway three three five two good morning identified call you back for lower ,111_0224,"{'array': array([-1.0911677e-02, -2.3653915e-03, -1.3505042e-05, ...,
        2.4972807e-03, -2.0731599e-03,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_025.wav', 'sampling_rate': 16000}",SPE TO I THREE THREE FIVE TWO GOOD MORNING IDENTIFIED CALL YOU BACK FULL OER
alitalia one five zero identified route trasadingen karlsruhe i'll call you back for further climb stand by ,111_0225,"{'array': array([-0.0018136 , -0.00619858, -0.00782233, ...,  0.00021095,
        0.00031001, -0.00133078], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_026.wav', 'sampling_rate': 16000}",I EE TALL YOU UP ON FIVE SETOR IDENTY FIVE THROUGH TROSITING IN CALS OWER I CAT IT BACK FOR FOODE CLIMBS THEM I
airfrans two six two one identified maintain flight level three two zero trasadingen hochwald morok ,111_0226,"{'array': array([-0.00510002, -0.00674634, -0.00940485, ...,  0.00150554,
        0.00181366,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_027.wav', 'sampling_rate': 16000}",THAT FALS TWO SIX TWO WELL NOT ENTY FIVE MAINTAIN FLI LEVEL THREE TWO ZERO TROZITING IN HOHWILD MOROC
[EMPTY] ,111_0227,"{'array': array([-0.00209203, -0.00888404, -0.0053418 , ...,  0.00086849,
        0.00084252, -0.00456818], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_028.wav', 'sampling_rate': 16000}",
~l ~t ~u one six zero two zurich ,111_0228,"{'array': array([-0.00501086, -0.01725948, -0.01126493, ..., -0.0101642 ,
        0.0011485 ,  0.00064521], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_029.wav', 'sampling_rate': 16000}",EL TWO ONE SIX SATL TOZARICK
mission six zero one five three climb to flight level three four zero ,111_0229,"{'array': array([-0.00368938, -0.00903607, -0.01099634, ...,  0.00042682,
        0.00111122, -0.00074685], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_030.wav', 'sampling_rate': 16000}",MISSION SIX OT O ONE FIVE THREE  CAM TO FLIGHT LEVEL THREE FOUR ZERO
mission six zero one five three yes correct climb to flight level three four zero ,111_0230,"{'array': array([-9.8885959e-03, -1.6823327e-02, -6.1623352e-03, ...,
        1.3301438e-03,  9.1010006e-05,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_031.wav', 'sampling_rate': 16000}",WISHIN SIX AT O ON FIVE THREE YES BCOULD I CLIMBE TO FLY LEVEL THREE FOUR ZERO
~l ~t ~u one six zero two good morning climb to flight level three four zero ,111_0231,"{'array': array([-0.01081529, -0.00503864,  0.00219897, ...,  0.0038132 ,
        0.00450232,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_032.wav', 'sampling_rate': 16000}",OHT ON SIX TEO TWO GOOD MORNING CLIMB TO FLI LEVEL THREE FOUR ZERO
~l ~t ~u one six zero two right by ten degrees please ,111_0232,"{'array': array([-1.1162904e-02, -9.9996626e-03,  2.4495879e-03, ...,
        8.7612229e-05,  1.1242366e-03,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_033.wav', 'sampling_rate': 16000}",ED WAN SIX SATTLE TO RITE BY TEN DEGREES PLEASE
lufthansa four seven zero three milan one three four five two bye bye ,111_0233,"{'array': array([-0.00403651, -0.01186324, -0.00520013, ...,  0.00350672,
        0.00323161, -0.00671615], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_034.wav', 'sampling_rate': 16000}",LOOFTINS O FOUR SEVEN ZERO THREE MELAND ONE THREE FOUR FIVE TWO BYE BYE
french line nine one six three milan one three four five two ,111_0234,"{'array': array([-0.00630137, -0.00605723, -0.01017825, ..., -0.00782139,
        0.00340292,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_035.wav', 'sampling_rate': 16000}",FRENCH LINE NINE ONE SIX THREE MILAN ONE THREE FOUR FIVE TWO
speedway three three five two descend to flight level two nine zero ,111_0235,"{'array': array([-0.00413766, -0.01084947,  0.00018385, ..., -0.01035694,
       -0.00512166,  0.00562745], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_036.wav', 'sampling_rate': 16000}",SPEED I THREE THREE FIVE TWO DECENT TO FLY LEVEL TWO NINE ZERO
alitalia one five zero climb to flight level three one zero ,111_0236,"{'array': array([-0.00659833, -0.00881849,  0.00233733, ..., -0.00587797,
       -0.00485666,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_037.wav', 'sampling_rate': 16000}",A  TA A ONE FIVE SERO CLIMP TO FLIGHT LEVEL THREE ONE ZERO
mission six zero one five three continue present heading until advised for separation ,111_0237,"{'array': array([-0.00413298, -0.00709938, -0.00704461, ...,  0.00248798,
       -0.0109912 , -0.00224054], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_038.wav', 'sampling_rate': 16000}",MISSION SIX THAT AR ONE FIVE THREE CONTINUE PRESENT HEADING ON UNTIL ADVISED FOR SEPARATION
lufthansa three five six six zurich radar good morning identified route trasadingen saronno call you back for further climb ,111_0238,"{'array': array([-0.00586117, -0.01096886, -0.00497713, ..., -0.00857908,
        0.00234343,  0.00087394], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_039.wav', 'sampling_rate': 16000}",OFTIMES I THREE FIVE SIX SIX SOT TO GRADE OU GOOD MORNING IDENTIFY THROUGH TRANSLITING ANDS I DON'T KNOW CALL YOU BACK FOR FURTER CLIME
mission six zero one five three [HNOISE] report your heading now to zurich sector one three three four ,111_0239,"{'array': array([-0.01235044, -0.00574043,  0.00220218, ...,  0.00058918,
        0.00181313, -0.00102346], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_040.wav', 'sampling_rate': 16000}",MISSION SIX TAT AR ONE FIVE THREE REPORT YOU'RE HEADING NOW TO ZEREXECUTIVE ONE THREE THREE FOUR
lufthansa four four zero eight geneva one three three one five bye bye ,111_0240,"{'array': array([-0.00778683, -0.0071925 , -0.01249015, ..., -0.01080681,
       -0.0032649 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_041.wav', 'sampling_rate': 16000}",OFTONSA FOUR FOUR ZATO A GANIVA VON THREE THREE ONE FIVE BYE BYE
~l ~t ~u one six zero two left again by ten degrees ,111_0241,"{'array': array([-0.00482981, -0.01389773, -0.01215503, ..., -0.00630341,
       -0.00726424,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_042.wav', 'sampling_rate': 16000}",OH T ON SIX SETTLE TWO LEFT AGAIN BY TEN DEGREES
alitalia one five eight reims one three four decimal four ciao ,111_0242,"{'array': array([-0.01292665, -0.01306344, -0.00426489, ..., -0.00173372,
       -0.01070623,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_043.wav', 'sampling_rate': 16000}",IL ET ONE FIVE EIGHT RASS ONE THREE FOUR DESIMO FOUR JON
[EMPTY] ,111_0243,"{'array': array([-0.00377042, -0.00777203, -0.00589087, ..., -0.00127266,
        0.00020373, -0.00300822], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_044.wav', 'sampling_rate': 16000}",
lufthansa three five six six climb initially to flight level three zero zero ,111_0244,"{'array': array([ 0.00217969, -0.0183701 , -0.01693621, ..., -0.0110577 ,
        0.00291327,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_045.wav', 'sampling_rate': 16000}",SORTIMES A THREE FIVE SIX SIX CLIM INITIALLY TO FLY LEVEL THREE ZERO ZERO
three five six six and continue present heading until advised ,111_0245,"{'array': array([-0.00135878, -0.0049588 , -0.00965291, ..., -0.00134273,
       -0.01024831,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_03/zf3_03_046.wav', 'sampling_rate': 16000}",THREE FIVE SIX SIX AND CONTINUE PRESENT HEADING ONTILL ADVISED
