transcription,recording_id,audio,model_transcription
gulf air zero three two turn left heading zero nine zero ,091_0629,"{'array': array([-6.5860460e-03, -2.2089360e-02,  1.0444507e-03, ...,
        2.3213228e-04,  1.7980959e-05, -1.7940253e-03], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_098.wav', 'sampling_rate': 16000}",GOLFAR ZERO THREE TWO TURN LEFT TEDDING ZERO NINE OR ZERO
cotam one one four one contact milan one three four five two good bye ,091_0630,"{'array': array([-0.00948028, -0.00902173,  0.00298932, ...,  0.00130943,
       -0.01923896,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_099.wav', 'sampling_rate': 16000}",COTAM ONE ONE FOUR ONE CONTACT MILAN ONE THREE FOUR FIVE TWO GOOD BYE
gulf air zero three two turn further left heading zero eight zero ,091_0631,"{'array': array([-0.00940678, -0.00791658, -0.00883218, ...,  0.00215747,
       -0.00256196, -0.00549341], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_100.wav', 'sampling_rate': 16000}",GULFAR ZERO THREE TWO TURNFERD OR LEFT TENING CRO EIGHT ZERO
jet set four four two descend to flight level two nine zero ,091_0632,"{'array': array([-0.0101226 , -0.00455658,  0.00163772, ..., -0.00060314,
       -0.00039238, -0.00289148], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_101.wav', 'sampling_rate': 16000}",JET AT FOUR FOUR TWO DECENT FLIGHT LEVEL TWO NINEO ZERO
[EMPTY] ,091_0633,"{'array': array([-0.00277026, -0.01145917,  0.0012714 , ..., -0.00441265,
       -0.01197556,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_102.wav', 'sampling_rate': 16000}",
airfrans three five six climb to flight level three two zero ,091_0634,"{'array': array([-0.01580223, -0.00976978, -0.00200917, ..., -0.01360579,
       -0.02158509, -0.01112699], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_103.wav', 'sampling_rate': 16000}",A FROS THREE FIVE SIX CLAMP TO FLIGHT LEVEL THREE TWO ZERO
gulf air zero three two clear of traffic now own navigation to fusse ,091_0635,"{'array': array([-0.01170455, -0.00210147, -0.00273236, ...,  0.00337818,
       -0.00137911,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_104.wav', 'sampling_rate': 16000}",GULFAR SERO THREE TWO CLEAR OFF TRAFFIC NOW ON VIGATION TO FUSE
gulf air zero three two milan one three four five two good bye ,091_0636,"{'array': array([-0.01537459, -0.0100904 ,  0.00094528, ..., -0.02987076,
       -0.01684649,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_105.wav', 'sampling_rate': 16000}",GULFASERO TR TWO MILAND ONE THREE FOUR FIVE TWO GOOD BYE
[HNOISE] ,091_0637,"{'array': array([-0.01670669, -0.00496353,  0.00401452, ..., -0.0042023 ,
       -0.00416447, -0.01037716], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_106.wav', 'sampling_rate': 16000}",
viva nine zero eight one descend now to flight level three three zero ,091_0638,"{'array': array([-0.01047731, -0.01044385, -0.00595151, ...,  0.00067446,
        0.00344426, -0.01279355], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_107.wav', 'sampling_rate': 16000}",VIVA NINE ZERO EIGHT ONE DEY SENDING OUT TO FLIHT LEVEL THREE THREE ZERO
~u ~s air one four good afternoon descend to flight level three four zero ,091_0639,"{'array': array([-0.01061992, -0.00309711,  0.00022091, ..., -0.00235522,
       -0.00185359, -0.00427455], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_108.wav', 'sampling_rate': 16000}",YOU A ONE FOUR GOOD AFTERNOON DECENTRA FLIGHT LEVEL THREE FOUR ZERO
sabena eight two six alfa good afternoon squawk seven five three one ,091_0640,"{'array': array([-0.00453479, -0.00667757, -0.01185282, ..., -0.00336925,
        0.00232217, -0.00129927], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_109.wav', 'sampling_rate': 16000}",SO BANI TWO SIX EF A GOOD AFTERNOON SCHOOL SEVEN FIVE THREE ONE
lufthansa four three nine three descend to flight level two seven zero ,091_0641,"{'array': array([-0.00377465, -0.01452038, -0.0070762 , ..., -0.00280459,
        0.00262223,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_110.wav', 'sampling_rate': 16000}",LOFSONS A FOUR THREE NINE THREE TECENT FLIGHT LEVEL TWO SEVEN ZERO
contact milan one three four five two good bye ,091_0642,"{'array': array([-0.00749585, -0.00981974, -0.00651854, ...,  0.00052194,
        0.00062655,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_111.wav', 'sampling_rate': 16000}",CONTACT MELAN ONE THREE FOUR FIVE TWO GOE BYE
viva nine zero eight one descend to flight level two nine zero ,091_0643,"{'array': array([-0.01216338, -0.01788178, -0.00769795, ..., -0.01083075,
        0.00196309,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_112.wav', 'sampling_rate': 16000}",VIVA NINE ZERO EIGHT ONE DECENT FLAT LEVEL TWO NINEO ZERO
nine zero eight one rate two thousand feet or more ,091_0644,"{'array': array([-0.00435301, -0.01149531, -0.01265433, ..., -0.00150831,
        0.00101412, -0.002226  ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_113.wav', 'sampling_rate': 16000}",NINE ZERO EIGHT ONERAIGHT TO TWO THOUSAND FEET OR MORE
aero lloyd five one seven contact rhein one two zero nine two tschuss ,091_0645,"{'array': array([-0.00788026, -0.00714735,  0.00249887, ..., -0.01144421,
        0.00041818,  0.00128074], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_114.wav', 'sampling_rate': 16000}",ARELOID FIVE ONE SEVEN CONTACT THRIN ONE TWO SERO NINE THE TOCHES
german air force four nine zero one geneva one three three one five good bye ,091_0646,"{'array': array([-0.00583986, -0.01866401, -0.01355617, ...,  0.00162712,
       -0.0001789 ,  0.00147532], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_115.wav', 'sampling_rate': 16000}",GERMAN AIR FORCE FOUR NINE ZERO ONE CANIVAV ON THREE THREE ONE FIVEGBY
jet set four four two descend to flight level two five zero ,091_0647,"{'array': array([-0.00393862, -0.00548033, -0.00442534, ..., -0.00945257,
        0.00151911, -0.0011867 ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_116.wav', 'sampling_rate': 16000}",CHETS AT FOUR FOUR TWO DECENT FLAN LEVEL TWO FIVE SERO
alitalia two nine two good afternoon squawk two seven six one ,091_0648,"{'array': array([-0.01094987, -0.00964371,  0.00285331, ...,  0.01461557,
        0.00046471,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_117.wav', 'sampling_rate': 16000}",ADITEL YU TWO NINE OR TWO GOOD AFTERNOON SCOK TWO SEVEN SIX ONE
sabena eight two six alfa is identified climb to flight level three two zero ,091_0649,"{'array': array([-0.01285074, -0.0140962 , -0.00816474, ...,  0.00032223,
        0.00089924, -0.00016784], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_118.wav', 'sampling_rate': 16000}",SO BE N TWO SIX SULFIS IDENTIFIEDS CLUMP TO FLOOD LEVEL THREE TWO ZERO
~u ~s air one four descend to flight level three three zero ,091_0650,"{'array': array([-0.00703282, -0.01324357, -0.00252692, ...,  0.00202345,
       -0.01640383,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_119.wav', 'sampling_rate': 16000}",YU S A ONE FORTY CENTR FLIGHT LEVEL THREE THREE ZERO
swissair four eight eight climb to flight level three one zero ,091_0651,"{'array': array([-0.00484091, -0.0097635 , -0.01963098, ..., -0.00349239,
       -0.02244053,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_120.wav', 'sampling_rate': 16000}",VE SAID FOUR EIGHT EIGHTT CLIMB TO FLIGHT LEVEL THREE BON ZERO
~l ~t ~u seven seven five six good afternoon roger ,091_0652,"{'array': array([-0.00652694, -0.01812863, -0.0076555 , ..., -0.00147584,
        0.00140574,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_121.wav', 'sampling_rate': 16000}",AU SEVEN SEVEN FIVE SIX GOOD AFFTHER NORLITE TRIP
~u ~s air one four descend to flight level three one zero ,091_0653,"{'array': array([-0.00271895, -0.00963004, -0.01370778, ...,  0.00098753,
        0.00040009, -0.00065401], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_122.wav', 'sampling_rate': 16000}",JU S AR ONE FORTY CENT FLIGHT LEVEL THREE ONE ZERO
viva nine zero eight one milan one three four five two good bye ,091_0654,"{'array': array([-0.00761429, -0.01923468, -0.00580883, ...,  0.00076762,
        0.00024938,  0.00137913], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_123.wav', 'sampling_rate': 16000}",WE'VE A NINE ZERO EIGHT ONE MILAN ONE THREE FOUR FIVE TWO GOOD BYE
lufthansa triple five zero descend to flight level two two five zero ,091_0655,"{'array': array([-0.0139547 , -0.00498402, -0.0054827 , ..., -0.00445951,
        0.00581688,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_124.wav', 'sampling_rate': 16000}",LOUFSON'S A THRIPLE FIVE CERO DICENT FLAD LEVEL TWO FIVE SERO
alitalia two nine two climb to flight level three one zero ,091_0656,"{'array': array([-0.01041217, -0.01851102, -0.01213438, ..., -0.00071187,
        0.00104433, -0.00409969], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_125.wav', 'sampling_rate': 16000}",I LI TELL YO A TWO NINE TWO CLIMB TO FLIGHT LEVEL THREE VON ZERO
jet set four four two milan one three four five two good bye ,091_0657,"{'array': array([-0.00638765, -0.0151943 , -0.00698063, ...,  0.00265282,
       -0.00321169,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_126.wav', 'sampling_rate': 16000}",CHET AT FOUR FOUR TWO MILAN ONE THREE FOUR FIVE TWOBY
~u ~s air one four descend to flight level three zero zero ,091_0658,"{'array': array([-0.0099364 , -0.01445699, -0.00384466, ...,  0.00366595,
       -0.00650708,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_127.wav', 'sampling_rate': 16000}",U S A ONE FORTY CENTR FLIGHT LEVEL THREE CERO ZERO
swissair four eight eight contact rhein one three two decimal four good bye ,091_0659,"{'array': array([-0.00504576, -0.0187744 , -0.00394283, ..., -0.00807271,
       -0.00376279, -0.01520882], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_128.wav', 'sampling_rate': 16000}",SOE SAR FOUR EIGHT EIGHT CONTACT UH RYAN ONE THREE TWO DESMAL FORK MIN
airfrans one five five four milan one three four five two good bye ,091_0660,"{'array': array([-0.01041934, -0.01154304, -0.00655479, ...,  0.00697588,
        0.00039669,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_129.wav', 'sampling_rate': 16000}",U FRONS ONE FIVE FIVE FOUR MILAND ONE THREE FOUR FIVE TWO GO BY
[EMPTY] ,091_0661,"{'array': array([-9.0289591e-03, -1.2299600e-02, -9.7334459e-03, ...,
        7.6460792e-04,  1.1903156e-05,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_130.wav', 'sampling_rate': 16000}",
~u ~s air one four contact milan one three four five two good bye ,091_0662,"{'array': array([-0.00697544, -0.00905413, -0.00575299, ..., -0.01919392,
        0.00145939,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_131.wav', 'sampling_rate': 16000}",U S A ONE FOUR CONTACT MILAN ONE THREE FOUR FIVE TWO GOOD BYE
lufthansa triple five zero milan one three four five two tschuss ,091_0663,"{'array': array([-0.00928829, -0.00675296, -0.00666462, ..., -0.0067249 ,
       -0.02595584, -0.00582207], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_132.wav', 'sampling_rate': 16000}",LOFTON'S A THRIPPLE FIVE CERO MILAND ONE THREE FOUR FIVE TUOCHES
~l ~t ~u seven seven five six climb to flight level two nine zero ,091_0664,"{'array': array([-0.00313368, -0.00529298, -0.00937267, ..., -0.0005157 ,
        0.00156377,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_133.wav', 'sampling_rate': 16000}",A G SEVEN SEVEN FIVE SIX CLAMP TO FLIGHT LEVEL TWO NINEO ZERO
~l ~t ~u seven seven five six is recleared level three four zero ,091_0665,"{'array': array([-0.0085411 , -0.01190559, -0.00425825, ..., -0.01644836,
       -0.00764065, -0.00258354], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_134.wav', 'sampling_rate': 16000}",A Y SEVEN SEVEN FIVE SIX I SRICLY LEVEL THREE FOUR ZERO
airfrans three five six contact reims one three four decimal four good bye ,091_0666,"{'array': array([-0.00176758, -0.01035783, -0.01607866, ...,  0.00423555,
       -0.00340461,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_135.wav', 'sampling_rate': 16000}",AFROS THREE FIVE SIX CONDECTOAS ONE THREE FOUR TO SMIL FORK BY
lufthansa eight two two one good afternoon radar contact ,091_0667,"{'array': array([-0.00489331, -0.0068684 , -0.00190326, ...,  0.00076494,
        0.0002189 ,  0.00279645], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_136.wav', 'sampling_rate': 16000}",OFTONZA EIGHT TO TO ONE GOOD AFTERNOON RAT OUT CONTACT
aero lloyd five nine zero good afternoon maintain level three hundred trasadingen canne ,091_0668,"{'array': array([-0.00686863, -0.01330154,  0.00041462, ..., -0.00102075,
        0.00197211,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_137.wav', 'sampling_rate': 16000}",AT ALOT FIVE NINE OR SEERO GOOD AFTERNOON MAINTAINE LEVEL THREE HUNDREDS TROSITING AND CUNA
jet set four four two ,091_0669,"{'array': array([ 0.00151076, -0.00085557,  0.00062   , ..., -0.00587958,
       -0.0054386 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_138.wav', 'sampling_rate': 16000}",THAT'S THAT FOUR FOUR TWO
okay ,091_0670,"{'array': array([-0.00200353, -0.00147691, -0.0183928 , ..., -0.00177084,
       -0.02036974,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_139.wav', 'sampling_rate': 16000}",OKAY
saudia three four one contact milan one three four five two good bye ,091_0671,"{'array': array([-0.00421138, -0.01142572,  0.00125207, ..., -0.00142613,
       -0.00856581,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_140.wav', 'sampling_rate': 16000}",SO DOAR THREE FOUR ONE CONTACT MILAN ONE THREE FOUR FIVE TWO GOOD BYE
lufthansa four six five two good morning call you back shortly for climb ah proceed correction turn right heading two one zero ,091_0672,"{'array': array([-0.01095915, -0.00644031,  0.00221161, ..., -0.00540098,
       -0.00449757,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_141.wav', 'sampling_rate': 16000}",LIFTONS A FOUR SIX FIVE TWO GOOD MORNING CALL YOU BACK SHORTLY FOR CLIME MAS PROCEED CORECTION TURN THE RIGHT TET ING TWO ONE ZERO
good afternoon shamrock four eight two two descend to flight level three three zero ,091_0673,"{'array': array([-0.01071377, -0.01227043, -0.00300494, ..., -0.01393146,
       -0.01091303,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_142.wav', 'sampling_rate': 16000}",GOOD AFTERNOON CAM ROK FOUR EIGHT TO TWO DECENT FLOD LEVEL THREE THREE ZERO
lufthansa four six five two climb to flight level three two zero ,091_0674,"{'array': array([-0.0055315 , -0.00614759, -0.01627082, ..., -0.00887911,
       -0.00295026,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_143.wav', 'sampling_rate': 16000}",LIFT ONSA FOUR SIX FIVE TWO CLIMP THE FLIGHT LEVEL THREE TWO ZERO
netherlands four one four good afternoon radar contact ,091_0675,"{'array': array([-9.14496556e-03, -1.09800575e-02, -6.87435828e-03, ...,
       -2.98640560e-02, -1.81063637e-02, -9.55814321e-05], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_144.wav', 'sampling_rate': 16000}",NESERLAND'S FOUR ONE FOUR GOOD AFTERNOON RITHOUT A CONTACT
~l ~t ~u seven seven five six geneva one three three one five good bye ,091_0676,"{'array': array([-0.00254745, -0.01744011, -0.00653654, ...,  0.00141439,
        0.00052765, -0.01437053], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_145.wav', 'sampling_rate': 16000}",AH TO SEVEN SEVEN FIVE SIX GANIVA ON THREE THREE ONE FIVE FOOO BYE
united six nine good morning descend to flight level two nine zero ,091_0677,"{'array': array([-0.00146291, -0.01206502, -0.00806242, ...,  0.00433903,
       -0.00152651, -0.01252186], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_146.wav', 'sampling_rate': 16000}",YOUR NIGHTS AT SIX NINE THEY'RE GOOD MORNING DECENT FLIGHT LEVEL TWO NINE ZERO
alitalia one one seven good morning descend to flight level three four zero ,091_0678,"{'array': array([-0.00926766, -0.0110999 , -0.00801465, ...,  0.0011437 ,
        0.00040499,  0.00074179], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_147.wav', 'sampling_rate': 16000}",I DID TEYONE ONE SEVEN GOOD MORNING DECENT FLIT LEVEL THREE FOUR ZERO
shamrock four eight two two just clear of traffic now descend to flight level two five zero ,091_0679,"{'array': array([-0.00426249, -0.00992701, -0.0071554 , ..., -0.01913452,
       -0.00109796,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_148.wav', 'sampling_rate': 16000}",SHAMROK FOUR EIGHT TO TWO CHUS CLEAR OF TRAFFIC NOWDYCENTLIHT LEVEL TWO FIVE CERO
alitalia four zero one good morning radar contact ,091_0680,"{'array': array([-0.00540569, -0.0175311 , -0.01413651, ...,  0.00704724,
        0.01237933,  0.01105454], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_149.wav', 'sampling_rate': 16000}",I DUT TO HAVE FOUR SEATO ONE GOOD MORNING RIGHT OUT CONTACT
lufthansa four five seven five good afternoon climb to flight level three two zero ,091_0681,"{'array': array([-4.23951121e-03,  9.84974758e-05, -1.01116439e-02, ...,
        9.17544588e-04, -1.06938435e-02, -6.90748589e-03], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_150.wav', 'sampling_rate': 16000}",IF SOUNDS AR FOUR FIVE SEVEN FIVE COUD OFFTHE NON CLUMP TO FLY LEVEL THREE TWO ZERO
alitalia one one seven descend to flight level three three zero ,091_0682,"{'array': array([-0.00822378, -0.01429644, -0.01265464, ..., -0.00060285,
        0.00123981,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_151.wav', 'sampling_rate': 16000}",I DO TELL THOE ONE ONE SEVENTY CENT FLIGHT LEVEL THREE THREE ZERO
united six nine contact milan one three four five two good bye ,091_0683,"{'array': array([-0.00938504, -0.01486088, -0.01709163, ...,  0.00416821,
        0.00109826, -0.01318396], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_152.wav', 'sampling_rate': 16000}",UNITED SIX SNANDER CONDACT MILAN ONE THREE FOUR FIVE TWO GOOD BYE
transwede one zero seven geneva one three three one five good bye ,091_0684,"{'array': array([-0.01008793,  0.0025909 , -0.01227692, ...,  0.00209801,
       -0.00148366, -0.01272988], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_153.wav', 'sampling_rate': 16000}",TRANSVIED ONE ZERO SEVEN GENIVA ONE THREE THREE ONE FIVE BY
shamrock four eight two two contact milan one three four five two good day ,091_0685,"{'array': array([-0.00902761, -0.01219707, -0.00497108, ..., -0.01616059,
        0.00455152,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_154.wav', 'sampling_rate': 16000}",CHAMROK FOUR EIGHT TWO TWO CONDACT MILAN ONE THREE FOUR FIVE TWO GOOD DAY
alitalia one one seven descend to flight level two nine zero ,091_0686,"{'array': array([-0.00052607, -0.00767201, -0.00545621, ..., -0.00023362,
        0.002068  ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_155.wav', 'sampling_rate': 16000}",I LY TELYR ONE ONE SEVENDECENT FLIGHT LEVEL TWO NINE IS SET ALL
alitalia two nine two contact rhein one two zero decimal nine two good bye ,091_0687,"{'array': array([-0.0024446 , -0.00446083, -0.01484339, ..., -0.00041101,
        0.00203465,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_156.wav', 'sampling_rate': 16000}",IL DE TELL YOU TWO NINE OR TWO CONTACT E RINE ONE TWO ZERO THES SOMALL NINE OR TWO GOOD BYE
lufthansa four six five two climb to flight level three four zero ,091_0688,"{'array': array([-0.01060166, -0.01182017, -0.00559563, ...,  0.00086592,
        0.00467204, -0.00044114], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_157.wav', 'sampling_rate': 16000}",LOFTONS A FOUR SIX FIVE TWO CLIME UP TO FLIGHT LEVEL THREE FOUR ZERO
sabena eight two six alfa rhein one two zero nine two good bye ,091_0689,"{'array': array([-0.004436  , -0.00749756, -0.00408852, ..., -0.00335521,
        0.00230006,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_158.wav', 'sampling_rate': 16000}",SUNA GH TWO SIX ALFAIN ONE TWO SEERO NINE HO TWO GOOD BYE
alitalia one one seven descend to flight level two seven zero ,091_0690,"{'array': array([ 0.00700547,  0.02838555, -0.02208042, ...,  0.00824929,
       -0.00791913,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_159.wav', 'sampling_rate': 16000}",A I THRR ONE ONE SEVENDYCENT FLIGHT LEVEL TWO SEVEN ZERO
contact milan one three four decimal five two good bye ,091_0691,"{'array': array([-0.00922555, -0.00609307, -0.00716858, ..., -0.00117445,
       -0.01375304,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_160.wav', 'sampling_rate': 16000}",CONDUCT ME LAND ONE THREE FOUR DISMAL FIVE TWO GOOD BYE
lufthansa eight two two one descend to flight level two nine zero ,091_0692,"{'array': array([-0.00695884, -0.01218201, -0.01023548, ...,  0.00576681,
       -0.0035759 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_161.wav', 'sampling_rate': 16000}",LUFTONS EIGHTT TWO TWO ONE DECENT FLIGHT LEVEL TWO NINE O ZERO
lufthansa four four one six good afternoon maintain level three hundred ,091_0693,"{'array': array([-0.00721058, -0.01428698, -0.0043651 , ..., -0.00303618,
       -0.00927426, -0.01218698], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_162.wav', 'sampling_rate': 16000}",A IF TURNS OT FOUR FOUR TO ONE SIX GOODS AFTERNOON MAINTAIN LEVEL THREE HUNDRED
lufthansa eight two two one contact milan one three four five two tschuss ,091_0694,"{'array': array([ 0.00248317, -0.00884045, -0.00540536, ..., -0.00127005,
        0.00177317, -0.01446425], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_163.wav', 'sampling_rate': 16000}",LOFTONSA IGH TWO TWO ONE CONDECT MILAN ONE THREE FOUR FIVE TUCHES
netherlands four one four descend to flight level two nine zero ,091_0695,"{'array': array([-0.00210681, -0.01315453, -0.00607815, ...,  0.00433233,
        0.0012054 ,  0.00015484], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_164.wav', 'sampling_rate': 16000}",ANDTHAT ALONS FOUR  ONE FORTY CENT FLIGHT LEVEL TWO NINE O ZERO
turkair nine two five good afternoon squawk one zero zero five ,091_0696,"{'array': array([-0.0065315 , -0.00854707,  0.00195721, ..., -0.00383484,
       -0.00538768,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_165.wav', 'sampling_rate': 16000}",TO CANINE TO TWO FIVE GOOD AFTERNOONS COK ONE ZERO ZERO FIVE
jetaviation seven zero one good afternoon squawk two seven three two ,091_0697,"{'array': array([-0.00308078, -0.00787237, -0.00466641, ...,  0.00654126,
       -0.0185096 , -0.02788541], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_166.wav', 'sampling_rate': 16000}",CET DIVISION SEVEN ZERO ONE GOOD AFTERNOON SCBOOK TWO SEVEN THREE TWO
lufthansa four five seven five contact rhein one three two decimal four good bye ,091_0698,"{'array': array([-0.00326843, -0.0072066 , -0.01103452, ..., -0.00675435,
       -0.00570365, -0.00123383], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_167.wav', 'sampling_rate': 16000}",NOF SOUNDS AR FOUR FIVE SEVEN FIVE CONTACTRIN ONE THREE TWO DESMO FOR BY
lufthansa four six five two resume own navigation to st prex ,091_0699,"{'array': array([-9.5890556e-03, -7.3924758e-03, -4.2386502e-03, ...,
        2.1965243e-03,  6.1984640e-05, -9.3466546e-03], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_168.wav', 'sampling_rate': 16000}",OFSONS A FOUR SIX FIVE TWO RESUME ON VAGATION TO SOMPARY
turkair nine two five is identified maintain level three two zero set course direct to morok ,091_0700,"{'array': array([-0.01259842,  0.00015611, -0.01336292, ..., -0.00475947,
       -0.00349578, -0.02833381], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_169.wav', 'sampling_rate': 16000}",GER CA NINE THE TWO FIVE IS IDENTIFIED MATEN LEVEL THREE TWO ZEROS AT CORSTATIC TOMOTO
jetaviation seven zero one is identified ,091_0701,"{'array': array([-0.00337292, -0.01755144, -0.00993205, ...,  0.00857639,
        0.00109824,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_170.wav', 'sampling_rate': 16000}",T DIVISION ELEVEN ZERO ONE IS THAT ANTIFIED
netherlands four one four descend to flight level two five zero ,091_0702,"{'array': array([-0.01238517, -0.00890842, -0.00549067, ...,  0.00013862,
       -0.0097397 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_171.wav', 'sampling_rate': 16000}",NO THE LONS FOUR TO ONE FOUR TO THE CENTRFLITS OVER TWO FIVE ZERO
lufthansa four six five two geneva one three three one five tschuss ,091_0703,"{'array': array([-0.00271574, -0.0129493 , -0.01109868, ...,  0.00374065,
        0.00581032,  0.00588113], dtype=float32), 'path': 'atcosim/WAVdata/zf1/zf1_04/zf1_04_172.wav', 'sampling_rate': 16000}",LOSTANSA FOUR SIX FIVE TWO CENIVA ONE THREE THREE ONE FIVE CHES
