transcription,recording_id,labels,model_transcription
mike echo and call now zurich sector one three three decimal four bye bye ,092_0079,"[3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",MICE ECO AND COLLNOW SUR EXACTUR ONE TREE TREE DASIMAL FOR PABAI
roger fly heading two five zero ,071_0706,[3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4],OGERFLATING TWO FIVE ZILL
roger ,021_0235,[3 3 3 3 3 4],UADRA
swissair six five five two climb flight level two correction descend flight level two nin= two seven zero ,091_0834,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",SWINZER SIX FIVE FIVE TWO CLIMB FLIGHT LUBR TWO CORRECTION DICENT FLIGT LOVER TWO I TWO SEVEN ZERO
britannia three two seven alfa radar contact good afternoon ,041_0567,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4]",BRITANIA THREE TO SEVEN ALPA RADA CONTACTED AFTENO
good afternoon lufthansa five five zero four descend flight level two five zero on radar heading of two five five ,101_0427,"[3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3
 4 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 4 3 3
 3 3 4]",GOOD AFTERNOON LOFTANSA FIVE FIVE ZERO FORTY SECON FLIGHT LEVER TWO FIVE ZERO ON RATEOR HEADING OFF TWO FIVE FIVE
alitalia four zero one milan one three four five two bye ,091_0932,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",ADITALE FORZROON MILLAN ONE THREE FOUR FIVE TUBA
airfrans one five five four contact milan one three four five two bye bye ,111_0491,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4]",EFHRANCE ONE FIVE FIVE FOUR CONSAC MILLAN ONE THREE FOUR FIVE TWO BABAY
alitalia one five zero rhein one two zero nine two bye bye ,101_0731,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4
 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4]",LITARY ONE FIVE ZERO RINE ONE TWO ZERO NINE O TWO PAPA
speedbird five six three bonjour squawk five seven two one ,071_0354,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4]",SPEED ABOUT FIVE SIXTREE MORSO SCOKE FIVE SEVEN TWO ONE
alitalia one five zero proceed now own navigation to fox fox mike ah disregard turn left to november tango mike ,012_0281,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3
 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3
 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 4]",ALITALIA ONE FIVE ZERO PROCEED NOW ON NAVIGATION TO FOX FOXMIKE AD DISREGARD TAN LIFT TO NOVEMBER TINGLE MIKE
alitalia one five eight squawk five seven two zero ,111_0632,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",A LITALIA ONE FIVE EIGHT SQUARK FIVE SEVEN TWO ZERO
constellation two two five one rhein radar one three two decimal four ,031_0416,"[3 3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",CONSTELLATION TWO TWO FIVE ON RHEINE REDAR ONE THREE TWO DESIMAL FOUR
sierra alfa foxtrot one one two set course to november tango mike ,021_0102,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3
 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",SARA IV A FOXROT ONE ONE TWO SAIT CORS TO NOVEMBER TANGLE MIKE
lufthansa triple five zero your rate of descent two thousand ,091_0804,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4
 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4]",LOFTAN'S A TROIP OF FIVE ZERO YO RATE OF THIS AND TWO THOUSAND
french line nine one six three as well milan one three four decimal five two bye bye ,101_0902,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 4 3 3 3 4 3 3 3 4]",FRENCH LINE NINE ONE SIX THREE ASWELL MILAN ONE THREE FOUR DASIMAL FIVE TWO BOLAI
air inter three two zero papa hotel set course direct to morok ,091_0603,"[3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4]",I RANT THER THREE TWO ZERO PAPA HOTELS AT CORSTARIC TO MORROK
roger contact rhein one three two decimal correction one two zero decimal nine two good bye ,091_0056,"[3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3
 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",RUTYO CONDACT RIN ONE THREE TWO DESIMO CORRECTION ONE TWO ZERO DESIMO NIN THE TUGUBI
lufthansa five two one seven turn now left to delta kilo bravo ,021_0654,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3
 4 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",LEFT ON THE FIVE TWO ONE SEVEN TEN NOW LEFT TO DELTACULO BRAVO
topswiss four five five two can you accept flight level three seven zero for your cruise three five zero is occupied ,071_0606,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3
 3 3 3 3 3 4]",THE PISE FOUR FIVE FIVE TOOK ANY EXCEPLATEOV E TRE SEVEN ZERO FOR YOUR CUS TREE FIVE ZERALWAYS OCCUPIED
roger turn left heading one eight five ,011_0018,"[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 4]",ROCER TURN LEFT HEADING ONE EIGHT FIVE
<FL> </FL> ,071_0803,[ 3 20 15  3  4  3  3 20 15  3  4],COTA MONSCUARANTIAN DE CAVATRE GAP
futura nine three two bonjour cleared direct la tour du pin flight level three three zero ,071_0768,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",FITOUAN AN TIT FI ON JEACQUS CLEDYKE LATAU DIPARFLECTLY WIL TRAT HE IS ILL
~k ~l ~m three hundred kilo turn left to nattenheim ,021_0407,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 4 3 3 4 3 3 3 3 3 3 3 3 3 3 4]",GILL EM THREE HUNDRED KILLO TON LEFT I NOTTENHEIM
german air force five eight five contact rhein on one two seven three seven ,061_0588,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 4]",CHEMRA POSFIVE EIGHT FIVE QUINTECREIN ON ONE TWO SEVEN THREE SEVEN
lufthansa four two one nine is identified ,051_0819,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3
 3 3 3 3 4]",LIEUTHENDRED FORTY ONE NINE IS IDENTIFIED
aero lloyd five three three fly heading zero three five ,101_0390,"[3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",A OLLA FI TREE TREE FLY HEADING SO A TREE FIFE
lufthansa five five zero four geneva one two five ah sorry milan one three four five two bye bye ,092_0089,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4]",TANSA FIVE FIVE SERRO FOUR GENEVA ONE TWO FIVE I SAW I MILAN ONE THREE FOUR FIVE TWO BAMAN
lufthansa five five zero four turn right heading one nine zero for separation ,031_0238,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 3 3 3 4]",LOFED UNDER FIVE FIVE ZERRO FOUR TURN LRIGHT HEADING ONE NINE O ZERO FOR SEPARATION
lufthansa three six zero four climb to flight level three five zero ,101_0712,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3
 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LIFTANZA THREE SIX ZERO FOUR CLIMB TO FLIGHT LEVEL THREE FIVE ZERO
airfrans two six two one good afternoon squawk two seven seven three ,101_0688,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",AFRONCE TWO SIX TO ONE GOOD AFTERNOON SQUAK TWO SEVEN SEVEN THREE
hamburg air two five four six good morning climb to flight level two nine zero ,092_0187,"[3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4
 3 3 3 3 4]",AMBERGA TWO FIVE FOUR SIX GOOD MORNING CLUMBE  FLIGHT LEVEL TWO NINE O ZERO
german air force four nine zero one ,071_0491,[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4],JOMANERF FORSFOR NINET O ONE
hamburg air two five four six roger continue climb flight level three three zero ,091_0782,"[3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 4]",HAMUGA TWO FIVE FOR SIX ROGER CONTINUE CLIMB FLAT OF A TREE TOISAWEL
airfrans three two six one no further speed restrictions ,091_0783,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 3 4]",E FRANCE TREE TWO SIX ONE NO FURTHERSPETE O SECTIONS
alitalia three six nine ,031_0713,[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4],ILITALIA TR SIX NINE
delta foxtrot sierra further climb geneva one three three one five bye ,101_0210,"[3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",DHENLT'SA FOXLOSHERE FERTE CLIMBE GENEVA ONE TREE WO ONE FIVE BY
iberia three four two two turn right one zero degrees ,092_0324,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",LIBERIA THREE FOR TWO TWO TURN RIGHT ONE ZERO DEGREES
alitalia two six two identified cleared aosta st prex rolampont flight level three zero zero call you back for higher ,071_0446,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4
 3 3 3 3 3 3 4]",ARITALIA TWO SIX TWO IDENTIFIED CLEDAOSTA SAN PRERONO POFLATA TRISE ROSERO COLUBAC FOHAIO
four two zero nine i told you to contact rhein one three two decimal four ,051_0295,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 4 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",FOR TO ZERO NINE I TOLD YOU TO CONTACT VINE MAN TRITU DE SMALL FOUR
lufthansa three five five six good morning continue present heading and climb to level two nine zero ,012_0127,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",ROTRANSA TREE FIE FIVE SIX A GOOD MORNING CONTINUE PRESENT HEADING AND ER CLIMB TO FLIGHT LEVEL TWO NINEOSON
hoi ~k ~l ~m three four six identified are you familiar with the point corna charlie oscar romeo november alfa ,031_0188,"[3 3 3 4 3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3
 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4]",HOIKALAM THREE FOUR SIX IDENTIFIED ARE YOU FAMILIAR WITH THE POINT CORNER CHARLIE OSCA ROMIO NOVEMBER ALPA
alitalia one three five good afternoon radar contact maintain flight level three one zero continue heading ,101_0235,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",A LITALA ONE THREE FIVE GOOD AFTERNOON RADE OUR CANTAC MAINTAIN FLAT LOVER THREE ONE ZERO CONTINUE HITTING
sabena seven eight one six is identified climb to flight level ah three four zero ,092_0155,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3
 3 3 4 3 3 3 3 4]",SOBENA SEVEN EIGHT ONE SIXTH IS IDENTIFIED CLIMB TO FLIGHT LEVEL E THREE FOUR ZERO
alitalia one four nine rhein radar identified ,061_0612,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4]",ONLY TALI I WONT FOUR NINE O RIN RED I IDENTIFIED
negative was for hapag lloyd six five three ,092_0219,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3
 4 3 3 3 3 3 4]",NEGATIVEAS FOR HAPOLOD SIX FIVE THREE
~u ~s air one four good morning radar contact heading of zero nine zero and descend flight level three four zero ,091_0375,"[3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 4]",US A ONE FOGOD MORNING RADAR CONTAC HEADING OFF ZERO NINEA ZERO AND DESEND FLIGHT OVE THREE FOUR ZERO
merair six nine five two contact zurich one three four six tschuss ,031_0305,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4]",MAY I SIX NINE O FIVE TWO CONDACT SURICH MONTHLY FORSXTRUS
swissair six five two zero contact rhein one two seven decimal three seven ,061_0527,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 4]",PICER SIX FIVE TWO CERO CONTACT LINE ONE TWO SEVEN DESIMAL THREE SEVEN
bee med one contact rhein one three two decimal four ,011_0283,"[3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",BIMAD ONE CONTACT OINMEN TRE TWO DISIMAL FOUR
~p ~s ~a five zero two hotel proceed direct to kilo papa tango ,031_0109,"[3 3 4 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4]",PESA FIVE CIRA TO HOTEL PROCEED DIRECT TO KILLOPAPA TANGO
delta echo bravo continue climb to flight level three four zero ,101_0865,"[3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",THEY'LL TAKE O BRAVO CONTINUE CLUMP TO FLIGHT LEVEL THREE FOUR ZERRO
lufthansa triple five zero climb to flight level two nine zero ,101_0555,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LUFTANZA TRIPLE FIVE ZERO CLIMBED FLIGHT LEVEL TWO NINE ZERO
ah french air force four four one zero good afternoon roger ,101_0752,"[3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3
 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4]",FRENCH IRE FORS FOUR FOUR ONE ZERO GOOD AFTERNOON ROGER
malaysian four contact rhein one two seven three seven good day ,071_0112,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",MILACIAN FOUR CONTECTRINE ONE TWO SEVEN THREE SEVEN GRE
jetaviation ah seven oh one squawk two seven three two ,081_0873,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4]",CHET DEVIATIONA SEVEN O ONE SQUAK TWO SEVEN THREE TWO
lufthansa four two zero seven contact rhein one three two decimal four tschuss ,031_0219,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3
 3 3 3 3 4]",LEFTUNDER FOUR TWO ZERO SEVEN CONTACT RINE ONE THREE TWO DECIMAL FORTES
airfrans one five five four and turn left heading zero nine zero ,082_0007,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4
 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",A FRANCE ONE FIVE FIVE FOUR AND TON LEFT HEADING ZERO NINE ZEROU
netherlands air force three five call rhein on one three two four good day ,021_0491,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 4 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3
 4]",NESELENCELL FOS THRE FIVE COLRINE ON ONE THREE TWO FORDA
transwede one zero seven direct st prex ,091_0826,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3
 3 3 4]",TRANSLATE ONE ZERO SEVEN DAREC CEMPRE
airfrans three two six one geneva on one three three one five bye ,111_0472,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 4
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4]",A FONCE THREE TWO SIX ONE GENEVA ON MONTRI TRE ONE FIVE WA
airfrans three two six one is identified climb to flight level three one zero direct to hochwald ,081_0723,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3
 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 4]",A FRONT STREE TWO SIX ONE IS IDENTIFIED CLIMBED TO FLIGHT LEVEL THREE ONE ZIROROW DIRECT TO HOHVALD
lufthansa three five six six is identified proceed to trasadingen climb to flight level two nine zero ,051_0195,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3
 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LUFT ON THAT TREE FIVE SIX SIX IS IDENTIFIED PROCEED TO TRAZARDING AND CLIMB TO FLIGHT LEVEL TWO NINEO ZERO
