transcription,recording_id,model_transcription
tarom seven five three four turn immediately left one zero degrees ,101_0720,<unk>
confirmed bye ,031_0397,<unk>
europa three six one good morning radar contact maintain flight level three four zero heading of five zero three five ,091_0484,<unk>
hapag lloyd six five three climb to flight level three five zero ,081_0143,<unk>
lufthansa four three seven six contact zurich one three four decimal six ,061_0649,<unk>
hapag lloyd one nine five cleared direct larvi ,071_0792,<unk>
algerie two zero seven three contact zurich one three four decimal six ,031_0758,<unk>
netherlands air force three five rhein radar identified ,021_0098,<unk>
lufthansa eight two six eight climb to flight level three four zero ,081_0751,<unk>
~l ~t ~u one two eight zero is identified you're cleared direct to trasadingen climb flight level two nine zero ,011_0171,<unk>
hapag lloyd three five five one is in radar contact ,061_0293,<unk>
[EMPTY] ,081_0081,
~t ~w ~a eight eight one contact milan one three four five two good day ,081_0201,<unk>
tarom seven five three four good afternoon radar contact ,101_0700,<unk>
@sunwing five two one four proceed present position direct to hochwald hotel oscar charlie thereafter st prex ,071_0132,<unk>
sabena seven eight one six further climb clearance contact radar one three three five four bye ,081_0932,<unk>
malaysian two radar contact ,012_0025,<unk>
alitalia two nine two confirm squawking two seven six one ,081_0607,<unk>
airfrans three two six one own navigation to st prex ,101_0549,<unk>
delta mike echo proceed direct to trasadingen ,071_0091,<unk>
roger ,071_0723,<unk>
sunwing five two one four is identified good afternoon ,041_0128,<unk>
[EMPTY] ,061_0367,
airfrans six seven zero still on the frequency ,101_0813,<unk>
lufthansa five three one eight good morning radar contact maintain flight level two nine zero direct odina ,081_0447,<unk>
hapag lloyd one three seven rhein radar identified ,031_0543,<unk>
tunair four eight zero two contact rhein one two seven decimal three seven ,051_0393,<unk>
cotam one one four one milan one three four five two good bye ,092_0281,<unk>
lufthansa eight two six eight contact radar on one three three decimal four bye bye ,091_0316,<unk>
gulf air five is in radar contact ,011_0302,<unk>
contact rhein one two zero nine two good bye ,092_0199,<unk>
german air force four one four contact rhein correction zurich one three four six tschuss ,041_0198,<unk>
swissair nine three six zero contact rhein radar one two seven decimal three seven ,021_0551,<unk>
<FL> </FL> ,071_0440,<unk>
ukay six two five ah bonjour descend to flight level two seven zero ,071_0438,<unk>
aero lloyd five zero nine correction aero lloyd five nine zero contact milan one three four five two bye ,081_0687,<unk>
sabena eight three zero contact rhein one two seven decimal three seven ,051_0684,<unk>
lufthansa three six zero four left turn ten degrees ,101_0096,<unk>
@aviva nine zero eight one descend flight level three three zero rate two thousand ,111_0508,<unk>
golf juliett india report your heading ,031_0212,<unk>
constellation ah two two five one call rhein on one three two four ,012_0045,<unk>
emirates eight one good ah afternoon radar contact ah confirm three four zero ,111_0405,<unk>
alitalia one three five good afternoon maintain level three one zero proceed trasadingen canne ,101_0487,<unk>
airfrans one five zero nine turn right by ten degrees ,091_1013,<unk>
<FL> </FL> ,071_0545,<unk>
sunwing five two one two good afternoon maintain three three zero trasadingen st prex ,101_0834,<unk>
air malta four five zero good afternoon squawk seven five three four ,101_0085,<unk>
lufthansa three three three zero is identified ,041_0727,<unk>
lufthansa five two one seven descend to flight level two nine zero ,031_0322,<unk>
and condor one zero four what is your rate of climb ,091_0806,<unk>
lufthansa three five five zero proceed direct to tran= trasadingen climb flight level two nine zero ,061_0419,<unk>
good afternoon golf bravo victor juliett india identified ,041_0582,<unk>
lufthansa four seven zero three contact zurich one three four decimal six good bye ,071_0617,<unk>
and transwede one oh seven expect higher in about two and a half minutes ,051_0476,<unk>
sabena four eight one proceed direct to delta kilo bravo ,061_0187,<unk>
cross air eight five eight is identified ,021_0602,<unk>
netherlands air force four one four proceed direct trasa ,031_0066,<unk>
air malta four five zero contact rhein control one three two decimal four bye bye ,101_0141,<unk>
sierra alfa fox one one two climb to flight level three two zero and fly heading three two zero ,061_0291,<unk>
<FL> </FL> ,071_0904,<unk>
alitalia two one six bonjour squawk five seven seven two ,071_0661,<unk>
lufthansa four three nine zero continue climb now to flight level three three zero and still expeditious climb please ,011_0178,<unk>
germania five four zero good morning maintain level three three zero trasadingen st prex ,081_0225,<unk>
alitalia one five zero contact rhein one two zero decimal nine two ciao ,092_0018,<unk>
roger ,091_0996,<unk>
aero lloyd five nine zero call zurich on one three four six ,012_0094,<unk>
@sunwing five two one two good afternoon radar contact ,071_0109,<unk>
alitalia two nine one is identified ,051_0746,<unk>
good morning hapag lloyd three five five one radar contact descend flight level two eight zero ,091_0947,<unk>
jetcom one three three climb to flight level three four zero ,111_0025,<unk>
lufthansa triple three zero own navigation to trasa ,051_0381,<unk>
roger delta mike echo maintain heading one seven one ,011_0274,<unk>
lufthansa eight two six eight climb to flight level three one zero ,071_0816,<unk>
sabena eight three zero guten tag identified ,021_0182,<unk>
condor six zero seven contact rhein control on one three two decimal four bye bye ,101_0092,<unk>
jet set eight one seven contact rhein one two seven decimal three seven ,021_0042,<unk>
iberia three four two two zurich one three four six good bye ,071_0481,<unk>
~k ~l ~m three four six turn left fly heading three four five ,021_0546,<unk>
<OT> thank you have a nice evening </OT> ,051_0174,<unk>
sabena seven eight one six contact rhein one two zero nine two good bye ,101_0571,<unk>
alitalia one one seven rhein radar identified ,051_0039,<unk>
delta echo charlie descend now flight level two nine zero descend at good rate ,011_0374,<unk>
europa three eight one rate two thousand five hundred or more ,091_0149,<unk>
aero lloyd five nine zero good morning radar contact maintain flight level three zero zero proceed via trasadingen canne ,082_0083,<unk>
delta mike echo fly heading one nine zero ,041_0676,<unk>
lufthansa four seven three one zurich one three four six good bye ,071_0390,<unk>
french line nine one six five zurich radar good afternoon identified maintain flight level three three zero trasadingen zurich east fusse ,101_0858,<unk>
affirm sabena three zero two contact rhein one two seven decimal three seven ,031_0654,<unk>
[EMPTY] ,101_0470,
good morning swissair six five five two radar contact maintain two eight zero and route direct ah zurich east via fusse ,091_0815,<unk>
shamrock four eight two two continue descent to flight level two five zero ,111_0551,<unk>
contact reims ah correction paris one three three decimal eight two ,071_0845,<unk>
delta seven six good morning left heading one zero zero descend to flight level two nine zero ,081_0406,<unk>
alitalia four one six ah radar contact turn right by one five degrees ,101_0368,<unk>
alitalia one one seven descend to flight level two five zero ,091_0171,<unk>
lufthansa three six three eight climb to level three zero zero ,041_0535,<unk>
alitalia four eight five own navigation to saronno ,081_0388,<unk>
sabena eight three six call rhein one two seven three seven good day ,071_0071,<unk>
aero lloyd five one seven report your heading ,051_0553,<unk>
lufthansa four six five two call zurich on one three four six ,041_0485,<unk>
lufthansa four three five six reims one three four decimal four good bye ,081_0756,<unk>
transwede one zero seven right turn by one five degrees ,081_0621,<unk>
delta seven six lower in two minutes ,092_0405,<unk>
alitalia one one seven descend to flight level two nine zero ,091_0686,<unk>
saudia one zero six contact rhein radar one three two decimal four ,012_0235,<unk>
roger decrease to decimal seven eight or less ,031_0712,<unk>
united six nine good morning descend to flight level three two zero ,111_0129,<unk>
hamburg air two five four six good afternoon radar contact climb flight level two nine zero ,111_0442,<unk>
tag speedbird one two nine identified ,061_0382,<unk>
delta charlie india november alfa is identified fly heading one seven zero climb flight level two seven zero ,041_0673,<unk>
lufthansa three six zero four for further climb zurich sector one three three decimal four bye bye ,111_0271,<unk>
yes go ahead ,011_0353,<unk>
air berlin five zero eight one good morning radar contact ,101_0551,<unk>
sabena eight three two turn left one five degrees ,021_0424,<unk>
meridiana six nine five two guten tag identified continue on current heading i'll call you for higher ,041_0279,<unk>
[EMPTY] ,021_0680,
egyptair eight eight four contact rhein radar one three two decimal four ,041_0154,<unk>
lufthansa eight two two one ah contact milan one three four five two good bye ,092_0362,<unk>
alitalia three zero one contact milano one two five decimal eight five good bye ,081_0063,<unk>
alitalia one zero one own navigation to canne ,081_0389,<unk>
ah okay ah rerouted zurich east tango then ,111_0191,<unk>
alitalia three six nine report your heading ,031_0314,<unk>
swissair six six zero romeo contact marseille one two five decimal eight five au revoir ,071_0941,<unk>
shamrock four eight two two contact milan one three four five two good day ,091_0685,<unk>
alitalia four one six you're identified climb to flight level three one zero will be final level ,101_0957,<unk>
germania five four zero turn left one zero degrees ,081_0242,<unk>
@aerovic one zero six one call now genev= sorry m= milan one three four decimal five two bye bye ,101_1033,<unk>
lufthansa four seven two three descend to flight level two nine zero ,111_0033,<unk>
tarom three seven two contact rhein radar one three two decimal four ,041_0564,<unk>
singa one one two rhein radar identified ,071_0266,<unk>
emirates eight one further contact milan on ah correction milan one three four five two bye bye ,081_0499,<unk>
scandinavian six eight seven zurich radar good morning ,111_0376,<unk>
netherlands four one four ,092_0320,<unk>
[EMPTY] ,101_0088,
alitalia four eight seven is in radar contact confirm level three four zero ,041_0496,<unk>
french air force four four one zero descend to flight level three three zero ,101_0942,<unk>
belstar five zero two hotel contact rhein one three two four tschuss ,051_0551,<unk>
leisure six zero two seven rhein radar one two seven decimal three seven ,051_0050,<unk>
jet set four nine seven rhein radar identified ,021_0145,<unk>
contact milan one three four five two good bye ,092_0381,<unk>
lufthansa four two one seven contact rhein radar one three two decimal four ,021_0669,<unk>
okay switch over to reims please ,101_0891,<unk>
~i ~f ~o two two bravo resume own navigation direct luxeuil ,101_0422,<unk>
lufthansa three six three eight climb flight level three one zero ,021_0146,<unk>
roger squawk seven five three six ,081_0269,<unk>
lufthansa three five zero eight zurich radar good morning ,111_0369,<unk>
algerie ah two zero seven three good afternoon radar contact maintain flight level two nine zero trasadingen st prex two nine zero cruising level ,101_0245,<unk>
roger ,051_0739,<unk>
okay ,031_0043,<unk>
air malta zero zero four stop descent flight level three two zero for the time being ,061_0072,<unk>
roger fly heading of one eight five ,111_0433,<unk>
transwede one zero seven direct to trasadingen ,061_0238,<unk>
alitalia four zero one now continue climb to level two nine zero ,012_0093,<unk>
sunwing five two one four is identified ,031_0683,<unk>
[EMPTY] ,041_0005,
ah disregard ,011_0380,<unk>
tarom three seven two is identified ,031_0548,<unk>
negative speedbird two three three contact rhein one two seven three seven ,071_0313,<unk>
air malta one zero four contact reims one three four four ,101_0448,<unk>
<OT> you can kill airfrans six four zero </OT> ,072_0205,<unk>
lufthansa four six five two climb flight level three two zero ,111_0536,<unk>
cross air two six nine zero resume own navigation direct to lu= tour du pin ,072_0102,<unk>
lufthansa four six five two good morning roger ,081_0334,<unk>
@bama one five milan one three four five two good bye ,101_0730,<unk>
britannia one zero eight bravo contact reims on one three two decimal two seven good bye ,071_0647,<unk>
negative cleared level two nine zero ,081_0193,<unk>
sabena eight three two likewise direct to gotil ,012_0088,<unk>
delta papa alfa radar contact ,041_0470,<unk>
foxtrot sierra india contact milan one three four five two bye bye ,082_0047,<unk>
hapag lloyd one one two is identified good afternoon ,041_0558,<unk>
tag tarom three seven four identified ,031_0254,<unk>
alitalia four zero one ah for track correction right heading one eight zero ,092_0360,<unk>
ah london airtours one contact milano one three four decimal five two ,051_0317,<unk>
condor four nine nine contact reims one three four decimal four good bye ,071_0747,<unk>
alitalia one one zero contact reims on one three four decimal four good bye ,071_0626,<unk>
alitalia two nine one is identified break delta mike echo climb flight level two nine zero ,012_0253,<unk>
airfrans three five six is identified climb to flight level three hundred ,111_0071,<unk>
hamburg air two five four six continue present heading due to traffic ,081_0078,<unk>
lufthansa three five zero eight contact milano one three four decimal five two good bye ,011_0382,<unk>
delta november alfa proceed via trasadingen canne ,101_0510,<unk>
lufthansa three five five zero contact zurich one three four decimal six ,041_0086,<unk>
aero lloyd five six two climb to flight level three one zero ,071_0152,<unk>
@indialook climb now flight level three five zero ,051_0249,<unk>
bonjour alitalia three zero one identified cleared passeiry torino flight level three three zero ,071_0350,<unk>
airfrans three five six direct morok ,091_0419,<unk>
sabena seven eight one six contact rhein control on one two zero decimal nine two bye ,111_0460,<unk>
delta foxtrot sierra good afternoon radar contact ,101_0341,<unk>
lufthansa four seven zero three zurich radar good afternoon maintain flight level three five zero ,101_0868,<unk>
lufthansa four four zero eight climb to flight level three three zero ,101_0689,<unk>
sabena eight two six alfa her= ah [HNOISE] correction rhein one two zero nine two good bye ,081_0363,<unk>
hapag lloyd ah six five three rhein radar identified climb flight level three one zero ,031_0003,<unk>
tag tunair four eight zero two identified ,021_0294,<unk>
delta mike echo report your rate of climb ,041_0122,<unk>
luxair five five one ah confirm level three three zero ,071_0942,<unk>
lufthansa three five five zero climb now again to flight level two nine zero ,021_0247,<unk>
cross air six eight zero bonjour climb to flight level three zero zero ,072_0010,<unk>
lufthansa three five five six good morning maintain two nine zero trasadingen canne ,091_0229,<unk>
alitalia one five zero climb to flight level three one zero ,111_0236,<unk>
delta echo charlie descend to flight level three seven zero ,071_0156,<unk>
oscar alfa victor contact geneva one three three one five bye bye ,111_0539,<unk>
swissair nine three five two roger radar contact ,012_0007,<unk>
sunwing five two one four contact zurich one three three decimal four ,011_0358,<unk>
lufthansa three five seven seven turn right to zurich east ,111_0036,<unk>
speedway three four six nine your level passing ,081_0556,<unk>
hapag lloyd one seven one geneva one three three one five bye bye ,082_0029,<unk>
sabena four eight one contact rhein one three two decimal four ,071_0191,<unk>
topswiss four five seven eight geneva ,072_0002,<unk>
tag lufthansa three six three eight identified climb flight level two seven zero ,051_0601,<unk>
nato one zero ,021_0660,<unk>
lufthansa eight two two one fly heading of one one zero ,081_0657,<unk>
air malta four five zero contact rhein one three two decimal four good day ,111_0317,<unk>
monarch two four four contact reims one three two decimal two seven au revoir ,072_0198,<unk>
and lufthansa four six five two proceed direct to trasadingen ,041_0467,<unk>
~k ~l ~m three hundred kilo turn left to november tango mike ,071_0244,<unk>
lufthansa four three five six climb to flight level three two zero direct to hochwald ,081_0728,<unk>
air malta four five zero zurich radar good afternoon squawk seven five three four ,101_0928,<unk>
alitalia two nine one turn left heading one one five for separation ,041_0090,<unk>
sorry for that sobelair two five five seven you're also identified ,031_0033,<unk>
lufthansa five two three six good afternoon radar contact ,071_0022,<unk>
monarch two four four bonjour squawk five seven three seven ,072_0131,<unk>
tunair four eight zero two contact rhein one two seven decimal three seven ,031_0722,<unk>
sabena seven eight one six is in radar contact ,012_0058,<unk>
air malta four ,101_0397,<unk>
united six nine own navigation fusse ,081_0646,<unk>
affirm lufthansa four two zero nine ,041_0622,<unk>
lufthansa four four one six rhein radar identified turn right by one five degrees ,031_0088,<unk>
cross air eight five eight is identified ,041_0632,<unk>
alitalia two six two identified climb to flight level three two zero via aosta st prex rolampont ,081_0114,<unk>
aero lloyd five one seven ah turn left to trasadingen ,081_0808,<unk>
scandinavian six eight six resume own navigation to tango ,091_0018,<unk>
roger are you able to cruise with [NONSENSE] point seven five ,041_0390,<unk>
lufthansa five three zero five further right heading zero one five ,101_0661,<unk>
egyptair eight eight four likewise rhein radar one three two decimal four ,031_0694,<unk>
negative gulf air zero zero five ,041_0330,<unk>
lufthansa four four one six climb to flight level two nine zero ,061_0296,<unk>
transwede three five seven one own navigation to luxeuil ,111_0018,<unk>
jetaviation seven zero one own navigation to st prex ,092_0393,<unk>
swissair nine three six zero rhein one two seven three seven tschuss ,041_0226,<unk>
~l ~t ~u seven seven five six geneva one three three one five good bye ,081_0336,<unk>
[EMPTY] ,082_0105,<unk>
algerie two zero seven three contact zurich one three four decimal six ,041_0765,<unk>
[EMPTY] ,051_0594,
tag aero lloyd five six two climb flight level two seven zero ,041_0354,<unk>
sunwing five two one two guten tag identified ,031_0299,<unk>
aero lloyd five six two contact zurich one three four six tschuss ,021_0348,<unk>
delta india bravo echo charlie contact rhein one three two decimal four tschuss ,031_0346,<unk>
lufthansa four five eight two is identified climb to flight level two seven zero ,031_0730,<unk>
[EMPTY] ,091_1045,
alitalia one one seven turn left to saronno ,091_0124,<unk>
luxair five five one resume own navigation direct torino ,071_0360,<unk>
delta november alfa maintain heading report your heading to ah make it milano one three four decimal five two ,011_0381,<unk>
foxtrot sierra india rhein identified climb flight level two seven zero ,071_0184,<unk>
lufthansa four four one six good morning route trasadingen canne ,091_0196,<unk>
hamburg air two five four six geneva one three three one five ,081_0765,<unk>
lufthansa four seven zero zero fly heading two one zero for shortcut ,111_0264,<unk>
alitalia four zero four good afternoon squawk seven five three two ,101_0743,<unk>
hapag lloyd six five three contact zurich one three four decimal six ,031_0035,<unk>
israeli four four two own navigation canne ,101_0493,<unk>
alitalia one one seven descend flight level two nine zero ,091_0470,<unk>
lufthansa five two nine four contact geneva one three three one five bye ,091_0268,<unk>
belgian airforce ah three three four bonjour identified cleared ah passeiry epinal flight level three two zero ,071_0394,<unk>
delta india hotel echo bravo zurich radar good morning identified route trasadingen st prex maintain flight level two nine zero ,091_0963,<unk>
alitalia four one six ,101_0369,<unk>
jetcom one three three good morning roger ,101_0541,<unk>
viva nine zero eight one milan one three four decimal five two good bye ,081_0341,<unk>
roger ,091_0496,<unk>
nato one zero disregard ,041_0701,<unk>
europa three eight one turn left heading zero zero five ,081_0058,<unk>
lufthansa four two zero nine descend to flight level three two zero ,071_0062,<unk>
~l ~t ~u one six zero two good morning climb to flight level three four zero ,111_0231,<unk>
sabena eight two six alfa continue climb flight level three one zero ,082_0087,<unk>
airfrans six four seven squawk five seven two seven ,111_0797,<unk>
airfrans ah disregard ,081_0774,<unk>
airfrans three five six climb to flight level three two zero ,101_0589,<unk>
speedbird three eight nine rhein identified ,011_0156,<unk>
aero lloyd five six zero contact geneva one three three one five bye ,111_0458,<unk>
cross air six six three contact zurich on one two five decimal eight five good bye ,071_0654,<unk>
airfrans three two six one good day ah confirm squawking three one four zero ,081_0467,<unk>
sabena eight three eight rhein radar identified ,051_0004,<unk>
roger ,081_0635,<unk>
and alitalia two nine one maintain your speed mach point seven six or more ,041_0669,<unk>
<FL> </FL> ,071_0495,<unk>
lufthansa eight two six eight climb flight level three three zero ,081_0484,<unk>
gulf air zero three two milan one three four five two good bye ,091_0636,<unk>
airfrans six eight nine set course direct to hochwald ,101_0686,<unk>
jetcom one three three your rate of climb ,111_0447,<unk>
iberia three four two two own navigation to nelli ,092_0340,<unk>
[EMPTY] ,021_0655,
tag belstar five zero two hotel identified ,051_0528,<unk>
good afternoon descend to flight level two nine zero ,101_0896,<unk>
roger turn right heading one nine five ,031_0262,<unk>
algerie two zero seven three proceed now own navigation to tango romeo alfa ,041_0173,<unk>
transwede one zero seven climb flight level three three zero ,021_0040,<unk>
sierra fox alfa one one two contact rhein one two seven decimal three seven ,061_0594,<unk>
cross air eight five eight continue climb to flight level three two zero ,051_0276,<unk>
lufthansa five two nine four good morning radar contact ah recleared flight level three three zero ,091_0262,<unk>
alitalia six four seven four is identified ,011_0224,<unk>
cotam one four one good morning radar contact maintain flight level three two zero proceed inbound zurich east ah zurich east fusse ,091_0339,<unk>
lufthansa three five five six turn right to trasadingen ,071_0302,<unk>
hapag lloyd ah six five three good morning climb to flight level two seven zero ,061_0203,<unk>
midland seven two zero turn right by one five degrees ,011_0128,<unk>
lufthansa three five seven seven radar contact proceed ageri zurich east nelli ,091_0310,<unk>
and topswiss four five seven eight own navigation tour du pin ,071_0398,<unk>
and that wasn't air malta calling say again your callsign ,111_0752,<unk>
iberia six seven one zero turn further right heading two four zero ,031_0759,<unk>
golf [HNOISE] bravo victor juliett india contact zurich one three three decimal four ,012_0239,<unk>
leisure six zero two four radar contact ,012_0028,<unk>
aero lloyd five six two is identified turn right heading one eight five climb flight level two nine zero ,051_0368,<unk>
scandinavian six one four contact rhein control one two zero decimal nine two bye ,111_0418,<unk>
tag alitalia two nine one identified ,041_0286,<unk>
lufthansa three six zero four is identified climb to flight level three hundred ,041_0565,<unk>
lufthansa three five five zero climb flight level two nine zero ,021_0237,<unk>
guten tag tarom three seven four identified ,061_0438,<unk>
frequency one three four decimal four correction one three three decimal four ,101_0272,<unk>
lufthansa eight two two one good morning radar contact maintain three three zero ,091_0161,<unk>
sabena eight zero six identified trasadingen to karlsruhe climb to flight level three one correction three two zero ,111_0344,<unk>
lufthansa four seven two three good morning roger ,091_0028,<unk>
lufthansa five five zero four direct fribourg ,101_0444,<unk>
airlink one three turn left one zero degrees due traffic ,101_0748,<unk>
[FRAGMENT] ,091_0616,<unk>
[EMPTY] ,071_0011,
alitalia four eight seven descend flight level two five zero ,091_0943,<unk>
airfrans six seven zero call now milan one three four decimal five two [HNOISE] bye bye ,111_0324,<unk>
lufthansa four two zero nine contact munchen one two seven three seven tschuss ,031_0271,<unk>
airfrans six eight nine contact reims one three four decimal four bye ,101_0333,<unk>
[EMPTY] ,061_0509,
britannia three zero six alfa contact zurich correction rhein one two one three two four ,031_0307,<unk>
alitalia one five eight proceed now direct luxeuil ,101_0034,<unk>
united six nine ,082_0112,<unk>
~i ~f ~o two two bravo set course direct to luxeuil ,101_0782,<unk>
swissair four eight eight turn left inbound trasadingen tango ,082_0054,<unk>
lufthansa four five seven five ah rhein one three two decimal four good bye ,092_0363,<unk>
hapag lloyd one seven one contact marseille one two five eight five good bye ,081_0155,<unk>
malaysian four contact rhein radar one two seven decimal three seven ,031_0678,<unk>
five four three contact radar on one two eight one five good bye ,071_0738,<unk>
airfrans ah three five six good afternoon squawk seven five three six ,081_0786,<unk>
britannia three two seven alfa proceed now direct to kempten which is kilo papa tango ,012_0203,<unk>
spar eight nine nine own navigation direct la tour du pin ,071_0741,<unk>
delta echo charlie continue descent now flight level three five zero ,021_0346,<unk>
lufthansa three five five zero milan one three four five two bye ,101_0450,<unk>
okay maintain two nine zero ,101_0984,<unk>
air malta zero zero four rhein one two seven three seven ,012_0092,<unk>
alitalia six four seven four contact rhein radar one two seven decimal three seven ,031_0598,<unk>
netherlands four one four descend to flight level two five zero ,092_0355,<unk>
jet set four nine seven rhein radar identified ,061_0638,<unk>
<FL> </FL> ,071_0759,<unk>
delta india bravo echo charlie direct to dinkelsbuhl ,031_0337,<unk>
tunair four eight zero two contact rhein one two seven decimal three seven ,051_0847,<unk>
lufthansa triple five zero is identified fly heading two five zero ,111_0029,<unk>
portugalia five four three contact now geneva one three three decimal one five bye bye ,111_0303,<unk>
saudia ,071_0370,<unk>
airfrans six eight zero descend to flight level two five zero ,092_0088,<unk>
bee med one is identified good afternoon ,051_0707,<unk>
alitalia one one seven good afternoon roger ,081_0844,<unk>
speedway three four six nine good morning radar contact maintain flight level two nine zero i'll call you back with direct ,081_0526,<unk>
delta india mike mike echo climb flight level three zero zero ,061_0468,<unk>
emirates eight one reims on= ah correction milan one three four five two good bye ,081_0761,<unk>
con= ah so pick up ah heading of ah one six five ,041_0490,<unk>
foxtrot oscar lima on the frequency ,081_0280,<unk>
swissair nine three six zero likewise rhein one two seven decimal three seven ,012_0186,<unk>
[EMPTY] ,091_0102,
~u ~s air one four descend to flight level two nine zero ,111_0519,<unk>
airfrans three five six calling ,081_0268,<unk>
lufthansa three six zero four contact zurich one three four six tschuss ,061_0411,<unk>
swissair six five five two contact milan one three four five two bye bye ,091_0404,<unk>
lufthansa five two three six guten tag identified ,041_0228,<unk>
lufthansa eight two six eight set course to trasa ,031_0005,<unk>
lima alfa juliett one ,012_0248,<unk>
aero lloyd five nine zero call zurich on one three four six ,041_0480,<unk>
four four two correct rate of descent two thousand feet or more please ,092_0120,<unk>
ah sorry passeiry torino ,071_0802,<unk>
alitalia one five eight identified maintain flight level three two zero route negra trasadingen hochwald luxeuil ,091_0986,<unk>
merair six nine five two zurich radar good morning identified route trasadingen saronno i'll call you back for further climb stand by ,111_0329,<unk>
alitalia six four seven four proceed direct to frankfurt fox fox mike ,031_0576,<unk>
air berlin five zero eight one bonjour identified cleared passeiry la tour du pin flight level three three zero ,072_0074,<unk>
scandinavian six one seven contact zurich one three four decimal six ,031_0697,<unk>
lufthansa eight two six eight expect further climb in about one and a half minute ,051_0430,<unk>
swissair nine three five two rhein radar identified ,051_0003,<unk>
sabena eight three eight contact rhein one two seven decimal three seven ,051_0024,<unk>
lufthansa triple three zero climb to flight level two seven zero ,041_0741,<unk>
hapag lloyd one seven one climb to level two nine zero ,081_0262,<unk>
lufthansa three five five six climb flight level two nine zero ,051_0557,<unk>
roger ,072_0048,<unk>
affirm delta echo bravo contact zurich one three three decimal four ,021_0521,<unk>
lima alfa juliett one contact rhein one three two decimal four tschuss ,061_0441,<unk>
sierra alfa fox one one two rhein radar identified maintain heading ,031_0089,<unk>
sabena eight three zero identified ,041_0568,<unk>
austrian two two contact milan one three four five two good bye ,091_0009,<unk>
speedway three four six nine contact milan one three four five two ,081_0610,<unk>
swissair nine three six zero rhein one two seven three seven tschuss ,021_0187,<unk>
lufthansa four six six five milan one three four decimal five two bye bye ,101_1032,<unk>
airfrans three two six one good morning maintain two eight zero trasadingen st prex ,091_0284,<unk>
aero lloyd five one seven rhein one two zero nine two good bye ,092_0297,<unk>
lufthansa four seven zero three contact milan one three four decimal five two bye bye ,101_0901,<unk>
merair six nine four four climb to flight level three three zero ,101_1034,<unk>
swissair nine three five two climb flight level three five zero ,031_0368,<unk>
lufthansa four seven zero three descend to flight level three four zero ,101_0874,<unk>
air malta one zero four due to traffic descend flight level three three zero ,101_0113,<unk>
sabena eight zero six identified ,031_0746,<unk>
sabena four eight one turn left to dinkelsbuhl ,011_0010,<unk>
delta india charlie papa alfa zurich one three four five two tschuss ,051_0573,<unk>
tag alitalia three six nine identified ,041_0332,<unk>
sabena eight two six alfa good morning squawk seven five three one ,101_0605,<unk>
alitalia four six nine guten tag identified just confirm you're on the descend to flight level two four zero ,031_0333,<unk>
alitalia two nine one proceed now own navigation to kilo romeo hotel ,041_0117,<unk>
alitalia two one six identified cleared st prex arbos epinal climb to flight level three zero zero ,071_0668,<unk>
airfrans six seven zero contact milan on one three four five two bye ,101_0421,<unk>
cross air two six nine zero climb to flight level three one zero ,072_0082,<unk>
alitalia three two four hochwald morok ,101_0432,<unk>
alitalia one three five contact zurich one three four decimal six ,021_0695,<unk>
alitalia four one six continue heading three six zero i'll call you back for navigation ,101_0962,<unk>
bee med one contact rhein radar one three two decimal four ,021_0605,<unk>
singa one one two continue now heading three one zero ,061_0129,<unk>
cross air six eight zero bonjour identified cleared ah passeiry bilsa climb to flight level two nine zero ,071_0348,<unk>
tag constellation two two five one identified ,051_0440,<unk>
lufthansa four four zero eight turn right to st prex ,111_0677,<unk>
lufthansa three five six six climb to level three one zero ,071_0007,<unk>
sorry alitalia three two four contact reims one three four four ,111_0353,<unk>
shamrock four eight two two good afternoon descend to flight level three three zero ,092_0318,<unk>
meridiana six nine four four is identified proceed to trasadingen climb to flight level two nine zero ,051_0308,<unk>
alitalia three two three contact milano on one two five decimal eight five good bye ,071_0735,<unk>
lufthansa five five zero four report your heading ,021_0591,<unk>
transavia three eight one contact milan one three four decimal five two ,091_0333,<unk>
~k ~l ~m three hundred kilo contact rhein one two seven decimal three seven good bye ,031_0054,<unk>
golf bravo victor juliett india turn right one zero degrees radar vectors trasadingen ,041_0249,<unk>
alitalia two nine two contact rhein one two seven three seven ,021_0159,<unk>
lufthansa three five zero eight is identified climb to flight level two five zero ,051_0828,<unk>
lufthansa five two one seven is identified ,021_0636,<unk>
fox tango lima bonjour i'll call you back for further descent ,081_0117,<unk>
aero lloyd correction europa three six one good morning roger ,092_0359,<unk>
guten tag ~k ~l ~m three hundred kilo rhein radar identified ,031_0026,<unk>
good morning turkish nine two five ah squawk one zero zero five and proceed direct hochwald morok ,082_0140,<unk>
jet set four nine seven rhein radar identified ,011_0146,<unk>
cross air eight disregard ,051_0748,<unk>
tunair seven six six descend to flight level three one zero ,071_0646,<unk>
lufthansa four six five two direct st prex ,082_0119,<unk>
tarom three seven four is in radar contact ,021_0617,<unk>
roger turn right heading one nine zero ,041_0334,<unk>
ah sorry ah sabena eight zero one sabena eight zero one commence turn to trasadingen ,041_0540,<unk>
merair six nine four four contact zurich one three four decimal six ,021_0675,<unk>
transwede one zero seven climb to level three one zero ,012_0050,<unk>
sobelair two five two one contact rhein radar one three two decimal four ,051_0187,<unk>
sabena eight zero six [NONSENSE] thanks for cooperation and call now zurich sector one three three four bye bye ,111_0354,<unk>
iberia four four seven six descend to flight level two two zero ,071_0680,<unk>
