transcription,recording_id,labels,model_transcription
lufthansa three five seven seven direct zurich east ,091_0812,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 12 15 28 11  4 25 11 28
 11 20  4 25 11 28 11 20  4 10 15 24 11  9 26  4 32 27 24 15  9 14  4 11
  7 25 26  4]",lofthansa three farm seven seven darek surgeast
airfrans three five six good afternoon squawk seven five three six ,091_0813,"[ 7 15 24 12 24  7 20 25  4 26 14 24 11 11  4 12 15 28 11  4 25 15 30  4
 13 21 21 10  4  7 12 26 11 24 20 21 21 20  4 25 23 27  7 29 17  4 25 11
 28 11 20  4 12 15 28 11  4 26 14 24 11 11  4 25 15 30  4]",efhonsley fived six good afternoons cok seven-five three six
transwede one zero seven good afternoon radar contact maintain flight level three three zero trasadingen st prex ,091_0814,"[26 24  7 20 25 29 11 10 11  4 21 20 11  4 32 11 24 21  4 25 11 28 11 20
  4 13 21 21 10  4  7 12 26 11 24 20 21 21 20  4 24  7 10  7 24  4  9 21
 20 26  7  9 26  4 19  7 15 20 26  7 15 20  4 12 18 15 13 14 26  4 18 11
 28 11 18  4 26 14 24 11 11  4 26 14 24 11 11  4 32 11 24 21  4 26 24  7
 25  7 10 15 20 13 11 20  4 25 26  4 22 24 11 30  4]",transwit once zro seven good afternoon write ar kansac main same floinder between twee ziro translet ing sempre
good morning swissair six five five two radar contact maintain two eight zero and route direct ah zurich east via fusse ,091_0815,"[13 21 21 10  4 19 21 24 20 15 20 13  4 25 29 15 25 25  7 15 24  4 25 15
 30  4 12 15 28 11  4 12 15 28 11  4 26 29 21  4 24  7 10  7 24  4  9 21
 20 26  7  9 26  4 19  7 15 20 26  7 15 20  4 26 29 21  4 11 15 13 14 26
  4 32 11 24 21  4  7 20 10  4 24 21 27 26 11  4 10 15 24 11  9 26  4  7
 14  4 32 27 24 15  9 14  4 11  7 25 26  4 28 15  7  4 12 27 25 25 11  4]",gimoniks with sa six five-five tu radakantac maintain tuazyro and rudirect tesurgise fuse
foxtrot sierra india contact milan one three four five two bye ,091_0816,"[12 21 30 26 24 21 26  4 25 15 11 24 24  7  4 15 20 10 15  7  4  9 21 20
 26  7  9 26  4 19 15 18  7 20  4 21 20 11  4 26 14 24 11 11  4 12 21 27
 24  4 12 15 28 11  4 26 29 21  4  8 31 11  4]",foxorshire india contak melin one three for five tobi
speedway three four six nine good morning radar contact trasadingen zurich east fusse call you back with descent ,091_0817,"[25 22 11 11 10 29  7 31  4 26 14 24 11 11  4 12 21 27 24  4 25 15 30  4
 20 15 20 11  4 13 21 21 10  4 19 21 24 20 15 20 13  4 24  7 10  7 24  4
  9 21 20 26  7  9 26  4 26 24  7 25  7 10 15 20 13 11 20  4 32 27 24 15
  9 14  4 11  7 25 26  4 12 27 25 25 11  4  9  7 18 18  4 31 21 27  4  8
  7  9 17  4 29 15 26 14  4 10 11 25  9 11 20 26  4]",spradby three forsex nine ge morning rider contact translorting surugis for sircoyorbact wer descent
airfrans three five six radar contact proceed via trasadingen hochwald morok climb flight level three two zero ,091_0818,"[ 7 15 24 12 24  7 20 25  4 26 14 24 11 11  4 12 15 28 11  4 25 15 30  4
 24  7 10  7 24  4  9 21 20 26  7  9 26  4 22 24 21  9 11 11 10  4 28 15
  7  4 26 24  7 25  7 10 15 20 13 11 20  4 14 21  9 14 29  7 18 10  4 19
 21 24 21 17  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4
 26 14 24 11 11  4 26 29 21  4 32 11 24 21  4]",arphonse three-fivesix ser vay dacanten percey my translating halkwild motork climbflight or betwee two zibel
sabena seven eight one six further contact rhein control one two zero decimal nine two bye ,091_0819,"[25  7  8 11 20  7  4 25 11 28 11 20  4 11 15 13 14 26  4 21 20 11  4 25
 15 30  4 12 27 24 26 14 11 24  4  9 21 20 26  7  9 26  4 24 14 11 15 20
  4  9 21 20 26 24 21 18  4 21 20 11  4 26 29 21  4 32 11 24 21  4 10 11
  9 15 19  7 18  4 20 15 20 11  4 26 29 21  4  8 31 11  4]",savina sevenit on six for consact rhin control oncusy road desimal nineo two by
hapag lloyd one seven one contact geneva one three three one five bye bye ,091_0820,"[14  7 22  7 13  4 18 18 21 31 10  4 21 20 11  4 25 11 28 11 20  4 21 20
 11  4  9 21 20 26  7  9 26  4 13 11 20 11 28  7  4 21 20 11  4 26 14 24
 11 11  4 26 14 24 11 11  4 21 20 11  4 12 15 28 11  4  8 31 11  4  8 31
 11  4]",hapolard one seven one kaunza tuneva won tree tree one-five boba
alitalia one one seven good morning radar contact maintain level three one zero trasadingen canne ,091_0821,"[ 7 18 15 26  7 18 15  7  4 21 20 11  4 21 20 11  4 25 11 28 11 20  4 13
 21 21 10  4 19 21 24 20 15 20 13  4 24  7 10  7 24  4  9 21 20 26  7  9
 26  4 19  7 15 20 26  7 15 20  4 18 11 28 11 18  4 26 14 24 11 11  4 21
 20 11  4 32 11 24 21  4 26 24  7 25  7 10 15 20 13 11 20  4  9  7 20 20
 11  4]",alitalia on one seventh good morning writer canca maintained about three ones zero transfer ind kanet
cotam one one four one good morning maintain flight level three two zero squawk ident ,091_0822,"[ 9 21 26  7 19  4 21 20 11  4 21 20 11  4 12 21 27 24  4 21 20 11  4 13
 21 21 10  4 19 21 24 20 15 20 13  4 19  7 15 20 26  7 15 20  4 12 18 15
 13 14 26  4 18 11 28 11 18  4 26 14 24 11 11  4 26 29 21  4 32 11 24 21
  4 25 23 27  7 29 17  4 15 10 11 20 26  4]",cotan won won four on go morning and maintained flatla between two zeros  ident
lufthansa four seven two three descend flight level two nine zero ,091_0823,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 25 11 28 11 20  4 26 29 21
  4 26 14 24 11 11  4 10 11 25  9 11 20 10  4 12 18 15 13 14 26  4 18 11
 28 11 18  4 26 29 21  4 20 15 20 11  4 32 11 24 21  4]",loug tans are four seven to-three desigme flat of a two or nine as ywell
lufthansa four three nine three good morning radar contact proceed via trasadingen zurich east fusse ,091_0824,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 26 14 24 11 11  4 20 15 20
 11  4 26 14 24 11 11  4 13 21 21 10  4 19 21 24 20 15 20 13  4 24  7 10
  7 24  4  9 21 20 26  7  9 26  4 22 24 21  9 11 11 10  4 28 15  7  4 26
 24  7 25  7 10 15 20 13 11 20  4 32 27 24 15  9 14  4 11  7 25 26  4 12
 27 25 25 11  4]",loftansafor three nine to rego morning ridecanti received mi translarting zurogese fusse
airfrans one five five four ,091_0825,"[ 7 15 24 12 24  7 20 25  4 21 20 11  4 12 15 28 11  4 12 15 28 11  4 12
 21 27 24  4]",upon's one five five four
transwede one zero seven direct st prex ,091_0826,"[26 24  7 20 25 29 11 10 11  4 21 20 11  4 32 11 24 21  4 25 11 28 11 20
  4 10 15 24 11  9 26  4 25 26  4 22 24 11 30  4]",transmit once zruso seven directs sampre
lufthansa four seven two three contact now milan on one three four five two ,091_0827,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 25 11 28 11 20  4 26 29 21
  4 26 14 24 11 11  4  9 21 20 26  7  9 26  4 20 21 29  4 19 15 18  7 20
  4 21 20  4 21 20 11  4 26 14 24 11 11  4 12 21 27 24  4 12 15 28 11  4
 26 29 21  4]",loftans a four seven two three cansak now melan ane man tree four five-two
swissair four eight eight good afternoon radar contact continue climb flight level three zero zero ,091_0828,"[25 29 15 25 25  7 15 24  4 12 21 27 24  4 11 15 13 14 26  4 11 15 13 14
 26  4 13 21 21 10  4  7 12 26 11 24 20 21 21 20  4 24  7 10  7 24  4  9
 21 20 26  7  9 26  4  9 21 20 26 15 20 27 11  4  9 18 15 19  8  4 12 18
 15 13 14 26  4 18 11 28 11 18  4 26 14 24 11 11  4 32 11 24 21  4 32 11
 24 21  4]",swizeforede good afternoon rida cante contilor climb fligt about tresa rozuro
roger swissair four eight eight your rate of climb ,091_0829,"[24 21 13 11 24  4 25 29 15 25 25  7 15 24  4 12 21 27 24  4 11 15 13 14
 26  4 11 15 13 14 26  4 31 21 27 24  4 24  7 26 11  4 21 12  4  9 18 15
 19  8  4]",rogers wis a fueda your raid up climb
okay ,091_0830,[21 17  7 31  4],can'
cotam one one four one climb flight level three three zero ,091_0831,"[ 9 21 26  7 19  4 21 20 11  4 21 20 11  4 12 21 27 24  4 21 20 11  4  9
 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 14 24 11 11  4
 26 14 24 11 11  4 32 11 24 21  4]",cotham won on for one clim flat of a three trees awell
hapag lloyd one seven one ah roger what is your position ,091_0832,"[14  7 22  7 13  4 18 18 21 31 10  4 21 20 11  4 25 11 28 11 20  4 21 20
 11  4  7 14  4 24 21 13 11 24  4 29 14  7 26  4 15 25  4 31 21 27 24  4
 22 21 25 15 26 15 21 20  4]",howelad one seven bona roche would is su opposition
hapag lloyd one seven one please contact ah geneva one three three one five again ,091_0833,"[14  7 22  7 13  4 18 18 21 31 10  4 21 20 11  4 25 11 28 11 20  4 21 20
 11  4 22 18 11  7 25 11  4  9 21 20 26  7  9 26  4  7 14  4 13 11 20 11
 28  7  4 21 20 11  4 26 14 24 11 11  4 26 14 24 11 11  4 21 20 11  4 12
 15 28 11  4  7 13  7 15 20  4]",hopple ort one seven-one please contact thejeneva want tree-three one-five again
swissair six five five two climb flight level two correction descend flight level two nin two seven zero ,091_0834,"[25 29 15 25 25  7 15 24  4 25 15 30  4 12 15 28 11  4 12 15 28 11  4 26
 29 21  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 29
 21  4  9 21 24 24 11  9 26 15 21 20  4 10 11 25  9 11 20 10  4 12 18 15
 13 14 26  4 18 11 28 11 18  4 26 29 21  4 20 15 20  4 26 29 21  4 25 11
 28 11 20  4 32 11 24 21  4]",switcer six-five-five-two climb flight leber two-correction design flight lover t to-seven zero
sabena eight two six alfa good morning squawk seven five three one ,091_0835,"[25  7  8 11 20  7  4 11 15 13 14 26  4 26 29 21  4 25 15 30  4  7 18 12
  7  4 13 21 21 10  4 19 21 24 20 15 20 13  4 25 23 27  7 29 17  4 25 11
 28 11 20  4 12 15 28 11  4 26 14 24 11 11  4 21 20 11  4]",sebena h or six alva cemonings calked seven five three one
jet set four four two good afternoon continue descent flight level three one zero ,091_0836,"[16 11 26  4 25 11 26  4 12 21 27 24  4 12 21 27 24  4 26 29 21  4 13 21
 21 10  4  7 12 26 11 24 20 21 21 20  4  9 21 20 26 15 20 27 11  4 10 11
 25  9 11 20 26  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 14 24 11 11
  4 21 20 11  4 32 11 24 21  4]",just at fourth or to-good afternoon cojurity soundflight of a tree wines awel
jet set four four two continue descent flight level two five zero ,091_0837,"[16 11 26  4 25 11 26  4 12 21 27 24  4 12 21 27 24  4 26 29 21  4  9 21
 20 26 15 20 27 11  4 10 11 25  9 11 20 26  4 12 18 15 13 14 26  4 18 11
 28 11 18  4 26 29 21  4 12 15 28 11  4 32 11 24 21  4]",jas a four for two contuvities un flat lable two five yerel
oh sorry jet set four four two level is two nine zero ,091_0838,"[21 14  4 25 21 24 24 31  4 16 11 26  4 25 11 26  4 12 21 27 24  4 12 21
 27 24  4 26 29 21  4 18 11 28 11 18  4 15 25  4 26 29 21  4 20 15 20 11
  4 32 11 24 21  4]",i'l sory just tefo for two levels too nine as well
swissair four eight eight turn left by one five degrees climb flight level three t one zero ,091_0839,"[25 29 15 25 25  7 15 24  4 12 21 27 24  4 11 15 13 14 26  4 11 15 13 14
 26  4 26 27 24 20  4 18 11 12 26  4  8 31  4 21 20 11  4 12 15 28 11  4
 10 11 13 24 11 11 25  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28
 11 18  4 26 14 24 11 11  4 26  4 21 20 11  4 32 11 24 21  4]",swiszer four adachare left by-one five degrees clime flight apoach wich wansewell
alitalia one one seven descend now flight level two eight zero ,091_0840,"[ 7 18 15 26  7 18 15  7  4 21 20 11  4 21 20 11  4 25 11 28 11 20  4 10
 11 25  9 11 20 10  4 20 21 29  4 12 18 15 13 14 26  4 18 11 28 11 18  4
 26 29 21  4 11 15 13 14 26  4 32 11 24 21  4]",al italia n on seventy-send-nou flat over two-eighs ewell
sabena eight two six alfa radar contact direct trasadingen karlsruhe ,091_0841,"[25  7  8 11 20  7  4 11 15 13 14 26  4 26 29 21  4 25 15 30  4  7 18 12
  7  4 24  7 10  7 24  4  9 21 20 26  7  9 26  4 10 15 24 11  9 26  4 26
 24  7 25  7 10 15 20 13 11 20  4 17  7 24 18 25 24 27 14 11  4]",sabina two sixamnfar rada contact direct tran seting cals rue
lufthansa three five seven seven contact rhein control on frequency one three two decimal four bye ,091_0842,"[18 27 12 26 14  7 20 25  7  4 26 14 24 11 11  4 12 15 28 11  4 25 11 28
 11 20  4 25 11 28 11 20  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4  9
 21 20 26 24 21 18  4 21 20  4 12 24 11 23 27 11 20  9 31  4 21 20 11  4
 26 14 24 11 11  4 26 29 21  4 10 11  9 15 19  7 18  4 12 21 27 24  4  8
 31 11  4]",loftansa three-five-seven seven cantact the rank control n frequency one three-two desmal fourbine
alitalia two nine two good afternoon squawk two seven six one ,091_0843,"[ 7 18 15 26  7 18 15  7  4 26 29 21  4 20 15 20 11  4 26 29 21  4 13 21
 21 10  4  7 12 26 11 24 20 21 21 20  4 25 23 27  7 29 17  4 26 29 21  4
 25 11 28 11 20  4 25 15 30  4 21 20 11  4]",alli tall a tone ana two good afternoon scark two-seven six one
swissair four eight eight resume own navigation direct tango ,091_0844,"[25 29 15 25 25  7 15 24  4 12 21 27 24  4 11 15 13 14 26  4 11 15 13 14
 26  4 24 11 25 27 19 11  4 21 29 20  4 20  7 28 15 13  7 26 15 21 20  4
 10 15 24 11  9 26  4 26  7 20 13 21  4]",swizzer po ad resume ol navigation directango
good morning aviva nine zero eight one radar contact zurich east fusse ,091_0846,"[13 21 21 10  4 19 21 24 20 15 20 13  4  7 28 15 28  7  4 20 15 20 11  4
 32 11 24 21  4 11 15 13 14 26  4 21 20 11  4 24  7 10  7 24  4  9 21 20
 26  7  9 26  4 32 27 24 15  9 14  4 11  7 25 26  4 12 27 25 25 11  4]",cemorning of evan izro adone writer o contact ti suragese fussit
airfrans three five six contact reims one three four four bye ,091_0848,"[ 7 15 24 12 24  7 20 25  4 26 14 24 11 11  4 12 15 28 11  4 25 15 30  4
  9 21 20 26  7  9 26  4 24 11 15 19 25  4 21 20 11  4 26 14 24 11 11  4
 12 21 27 24  4 12 21 27 24  4  8 31 11  4]",alphonse reeve five six hundred arms one three four four by
swissair four eight eight continue climb flight level three two zero ,091_0849,"[25 29 15 25 25  7 15 24  4 12 21 27 24  4 11 15 13 14 26  4 11 15 13 14
 26  4  9 21 20 26 15 20 27 11  4  9 18 15 19  8  4 12 18 15 13 14 26  4
 18 11 28 11 18  4 26 14 24 11 11  4 26 29 21  4 32 11 24 21  4]",swisser four ade contin yor climb flight ov a three to sabot
l t u seven seven five six good afternoon radar contact climb flight level two nine zero ,091_0850,"[18  4 26  4 27  4 25 11 28 11 20  4 25 11 28 11 20  4 12 15 28 11  4 25
 15 30  4 13 21 21 10  4  7 12 26 11 24 20 21 21 20  4 24  7 10  7 24  4
  9 21 20 26  7  9 26  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28
 11 18  4 26 29 21  4 20 15 20 11  4 32 11 24 21  4]",else year seven-seven parsics good afternoon radia cantar climb flight lewer two nine as awell
aero lloyd five nine zero good afternoon radar contact trasadingen canne ,091_0851,"[ 7 11 24 21  4 18 18 21 31 10  4 12 15 28 11  4 20 15 20 11  4 32 11 24
 21  4 13 21 21 10  4  7 12 26 11 24 20 21 21 20  4 24  7 10  7 24  4  9
 21 20 26  7  9 26  4 26 24  7 25  7 10 15 20 13 11 20  4  9  7 20 20 11
  4]",erollife five nona zero good afternoon rater a contact translit in konnat
speedway three four six nine descend flight level two nine zero ,091_0852,"[25 22 11 11 10 29  7 31  4 26 14 24 11 11  4 12 21 27 24  4 25 15 30  4
 20 15 20 11  4 10 11 25  9 11 20 10  4 12 18 15 13 14 26  4 18 11 28 11
 18  4 26 29 21  4 20 15 20 11  4 32 11 24 21  4]",speedway three forsex nine-erte sin flat ere were two nine as ya well
aero lloyd five one seven good morning radar contact maintain level three two zero proceed willisau trasadingen karlsruhe ,091_0854,"[ 7 11 24 21  4 18 18 21 31 10  4 12 15 28 11  4 21 20 11  4 25 11 28 11
 20  4 13 21 21 10  4 19 21 24 20 15 20 13  4 24  7 10  7 24  4  9 21 20
 26  7  9 26  4 19  7 15 20 26  7 15 20  4 18 11 28 11 18  4 26 14 24 11
 11  4 26 29 21  4 32 11 24 21  4 22 24 21  9 11 11 10  4 29 15 18 18 15
 25  7 27  4 26 24  7 25  7 10 15 20 13 11 20  4 17  7 24 18 25 24 27 14
 11  4]",erol o-five-one-seven gumoning rata contact maintained ov a tre-two zuro posibitin sou transidy ing cars ruen
alitalia two nine two radar contact turn right one five degrees climb flight level two nine zero ,091_0855,"[ 7 18 15 26  7 18 15  7  4 26 29 21  4 20 15 20 11  4 26 29 21  4 24  7
 10  7 24  4  9 21 20 26  7  9 26  4 26 27 24 20  4 24 15 13 14 26  4 21
 20 11  4 12 15 28 11  4 10 11 13 24 11 11 25  4  9 18 15 19  8  4 12 18
 15 13 14 26  4 18 11 28 11 18  4 26 29 21  4 20 15 20 11  4 32 11 24 21
  4]",al italia two-nineo-two rada contactor and write one -five degrees klim flat  were two nine as well
lufthansa four seven three one contact rhein control one three two decimal four bye ,091_0856,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 25 11 28 11 20  4 26 14 24
 11 11  4 21 20 11  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4  9 21 20
 26 24 21 18  4 21 20 11  4 26 14 24 11 11  4 26 29 21  4 10 11  9 15 19
  7 18  4 12 21 27 24  4  8 31 11  4]",loftanza four-seven-three one counte rand control one three two doesnoow four bi
lufthansa four three nine three descend flight level three one zero and left turn heading zero nine zero ,091_0857,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 26 14 24 11 11  4 20 15 20
 11  4 26 14 24 11 11  4 10 11 25  9 11 20 10  4 12 18 15 13 14 26  4 18
 11 28 11 18  4 26 14 24 11 11  4 21 20 11  4 32 11 24 21  4  7 20 10  4
 18 11 12 26  4 26 27 24 20  4 14 11  7 10 15 20 13  4 32 11 24 21  4 20
 15 20 11  4 32 11 24 21  4]",loftanza fort three nine-threeties n fl levo tri won a zero and left turn heading zero nine zero
speedway three four six nine descend flight level two seven zero ,091_0858,"[25 22 11 11 10 29  7 31  4 26 14 24 11 11  4 12 21 27 24  4 25 15 30  4
 20 15 20 11  4 10 11 25  9 11 20 10  4 12 18 15 13 14 26  4 18 11 28 11
 18  4 26 29 21  4 25 11 28 11 20  4 32 11 24 21  4]",speedway three-four six nine ir design flight lebout two seven zero
alitalia one one seven descend flight level two five zero ,091_0859,"[ 7 18 15 26  7 18 15  7  4 21 20 11  4 21 20 11  4 25 11 28 11 20  4 10
 11 25  9 11 20 10  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 29 21  4
 12 15 28 11  4 32 11 24 21  4]",ar italia one one seventy cent flid about two fimes awo
lufthansa four three nine three continue descent flight level three zero zero ,091_0860,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 26 14 24 11 11  4 20 15 20
 11  4 26 14 24 11 11  4  9 21 20 26 15 20 27 11  4 10 11 25  9 11 20 26
  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 14 24 11 11  4 32 11 24 21
  4 32 11 24 21  4]",loftansa forts three nine-three conturites an flad over tresa vosevel
good morning adria one six four two squawk two seven one zero ,091_0861,"[13 21 21 10  4 19 21 24 20 15 20 13  4  7 10 24 15  7  4 21 20 11  4 25
 15 30  4 12 21 27 24  4 26 29 21  4 25 23 27  7 29 17  4 26 29 21  4 25
 11 28 11 20  4 21 20 11  4 32 11 24 21  4]",the morning ar the air one six four two sqorke two-seven ronezero
alitalia two nine two climb flight level three two zero ,091_0862,"[ 7 18 15 26  7 18 15  7  4 26 29 21  4 20 15 20 11  4 26 29 21  4  9 18
 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 14 24 11 11  4 26
 29 21  4 32 11 24 21  4]",ar itallia two nine or two climb flat eber twee twos awell
aviva nine zero eight one descend flight level two nine zero ,091_0863,"[ 7 28 15 28  7  4 20 15 20 11  4 32 11 24 21  4 11 15 13 14 26  4 21 20
 11  4 10 11 25  9 11 20 10  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26
 29 21  4 20 15 20 11  4 32 11 24 21  4]",abevanizo idoant design flit love two r nine as you well
luftha ,091_0864,[18 27 12 26 14  7  4],lougetonce
lufthansa ,091_0865,[18 27 12 26 14  7 20 25  7  4],love tancer
good afternoon lufthansa four six five two radar contact proceed via trasadingen and st prex climb flight level three three zero ,091_0867,"[13 21 21 10  4  7 12 26 11 24 20 21 21 20  4 18 27 12 26 14  7 20 25  7
  4 12 21 27 24  4 25 15 30  4 12 15 28 11  4 26 29 21  4 24  7 10  7 24
  4  9 21 20 26  7  9 26  4 22 24 21  9 11 11 10  4 28 15  7  4 26 24  7
 25  7 10 15 20 13 11 20  4  7 20 10  4 25 26  4 22 24 11 30  4  9 18 15
 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 14 24 11 11  4 26 14
 24 11 11  4 32 11 24 21  4]",godaftenoon oftasafour six five two radar contact purcee vi tra setting and sampre climb flight level twee twees well
u s air one four good afternoon radar contact descend flight level three three zero and proceed trasadingen ,091_0868,"[27  4 25  4  7 15 24  4 21 20 11  4 12 21 27 24  4 13 21 21 10  4  7 12
 26 11 24 20 21 21 20  4 24  7 10  7 24  4  9 21 20 26  7  9 26  4 10 11
 25  9 11 20 10  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 14 24 11 11
  4 26 14 24 11 11  4 32 11 24 21  4  7 20 10  4 22 24 21  9 11 11 10  4
 26 24  7 25  7 10 15 20 13 11 20  4]",yus i want for good afternoon rater cantanty sandflater betwee twees awo and preceed transfitting
swissair six five five two contact now milan one three four five two bye ,091_0869,"[25 29 15 25 25  7 15 24  4 25 15 30  4 12 15 28 11  4 12 15 28 11  4 26
 29 21  4  9 21 20 26  7  9 26  4 20 21 29  4 19 15 18  7 20  4 21 20 11
  4 26 14 24 11 11  4 12 21 27 24  4 12 15 28 11  4 26 29 21  4  8 31 11
  4]",swisser six five-five two contact now millan won three for five two bi
alitalia two nine two own navigation trasadingen ,091_0870,"[ 7 18 15 26  7 18 15  7  4 26 29 21  4 20 15 20 11  4 26 29 21  4 21 29
 20  4 20  7 28 15 13  7 26 15 21 20  4 26 24  7 25  7 10 15 20 13 11 20
  4]",al italia tune and a two ow avigation transery
transwede one zero seven geneva one three three one five bye ,091_0871,"[26 24  7 20 25 29 11 10 11  4 21 20 11  4 32 11 24 21  4 25 11 28 11 20
  4 13 11 20 11 28  7  4 21 20 11  4 26 14 24 11 11  4 26 14 24 11 11  4
 21 20 11  4 12 15 28 11  4  8 31 11  4]",transwit one zearoseven ginema won three three one five
adria one six four two radar contact route trasadingen hochwald morok ,091_0872,"[ 7 10 24 15  7  4 21 20 11  4 25 15 30  4 12 21 27 24  4 26 29 21  4 24
  7 10  7 24  4  9 21 20 26  7  9 26  4 24 21 27 26 11  4 26 24  7 25  7
 10 15 20 13 11 20  4 14 21  9 14 29  7 18 10  4 19 21 24 21 17  4]",area on six four-two rada on route transfert ing hoakmall model
l t u seven seven five six geneva one three three one five bye ,091_0873,"[18  4 26  4 27  4 25 11 28 11 20  4 25 11 28 11 20  4 12 15 28 11  4 25
 15 30  4 13 11 20 11 28  7  4 21 20 11  4 26 14 24 11 11  4 26 14 24 11
 11  4 21 20 11  4 12 15 28 11  4  8 31 11  4]",held to o seven-sevent-five six geneva wans ree to re won five b
air malta one hundred squawk five seven one seven ,091_0874,"[ 7 15 24  4 19  7 18 26  7  4 21 20 11  4 14 27 20 10 24 11 10  4 25 23
 27  7 29 17  4 12 15 28 11  4 25 11 28 11 20  4 21 20 11  4 25 11 28 11
 20  4]",a moltor one hundred score five seven one seven
u s air one four fly heading now again zero nine zero ,091_0875,"[27  4 25  4  7 15 24  4 21 20 11  4 12 21 27 24  4 12 18 31  4 14 11  7
 10 15 20 13  4 20 21 29  4  7 13  7 15 20  4 32 11 24 21  4 20 15 20 11
  4 32 11 24 21  4]",yusi wanful fly heading now against uroninesevell
adria one six four two turn left ten degrees ,091_0876,"[ 7 10 24 15  7  4 21 20 11  4 25 15 30  4 12 21 27 24  4 26 29 21  4 26
 27 24 20  4 18 11 12 26  4 26 11 20  4 10 11 13 24 11 11 25  4]",area won six four two to and left ten degrees
netherlands air force four one four roger radar contact turn left by ten degrees ,091_0878,"[20 11 26 14 11 24 18  7 20 10 25  4  7 15 24  4 12 21 24  9 11  4 12 21
 27 24  4 21 20 11  4 12 21 27 24  4 24 21 13 11 24  4 24  7 10  7 24  4
  9 21 20 26  7  9 26  4 26 27 24 20  4 18 11 12 26  4  8 31  4 26 11 20
  4 10 11 13 24 11 11 25  4]",the tad an air force for on four roger radar contact and left by ten negrees
lufthansa four six ah five two direct st prex ,091_0879,"[18 27 12 26 14  7 20 25  7  4 12 21 27 24  4 25 15 30  4  7 14  4 12 15
 28 11  4 26 29 21  4 10 15 24 11  9 26  4 25 26  4 22 24 11 30  4]",loftans are four sixth or five two direct sempre
u s air one four descend level two nine zero ,091_0880,"[27  4 25  4  7 15 24  4 21 20 11  4 12 21 27 24  4 10 11 25  9 11 20 10
  4 18 11 28 11 18  4 26 29 21  4 20 15 20 11  4 32 11 24 21  4]",youwas i wan forty cent lable too nig s ewel
swissair four eight eight contact rhein control on one three two decimal four bye ,091_0881,"[25 29 15 25 25  7 15 24  4 12 21 27 24  4 11 15 13 14 26  4 11 15 13 14
 26  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4  9 21 20 26 24 21 18  4
 21 20  4 21 20 11  4 26 14 24 11 11  4 26 29 21  4 10 11  9 15 19  7 18
  4 12 21 27 24  4  8 31 11  4]",swisser foride counterrund control on on three two des amall four ba
alitalia one one seven contact milan one three four five two bye ,091_0882,"[ 7 18 15 26  7 18 15  7  4 21 20 11  4 21 20 11  4 25 11 28 11 20  4  9
 21 20 26  7  9 26  4 19 15 18  7 20  4 21 20 11  4 26 14 24 11 11  4 12
 21 27 24  4 12 15 28 11  4 26 29 21  4  8 31 11  4]",alitarla on on seven consom miline won three four five two bat
jet set four four two contact milan one three four five two bye ,091_0883,"[16 11 26  4 25 11 26  4 12 21 27 24  4 12 21 27 24  4 26 29 21  4  9 21
 20 26  7  9 26  4 19 15 18  7 20  4 21 20 11  4 26 14 24 11 11  4 12 21
 27 24  4 12 15 28 11  4 26 29 21  4  8 31 11  4]",just tha four for two consom alin won tree for five too by
speedway three four six nine contact milan one three four five two bye ,091_0884,"[25 22 11 11 10 29  7 31  4 26 14 24 11 11  4 12 21 27 24  4 25 15 30  4
 20 15 20 11  4  9 21 20 26  7  9 26  4 19 15 18  7 20  4 21 20 11  4 26
 14 24 11 11  4 12 21 27 24  4 12 15 28 11  4 26 29 21  4  8 31 11  4]",split by three for six nine konzamilan won three for five tubi
